sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
676,0.0169233094704728,0.148731270362322,0.639414019384743,0.829369521192663,0.791459160566908,0.747688355886657,0.698233305318525,0.643703960065742,0.585175153429758,0.524139393115605,0.462373906476449,0.401742103326652,0.343974143057645,0.290479609460823,0.242232612177727,0.19974320104366,0.163102568051173,0.132073963619083,0.106199182413015,0.0848977140934454,0.0675460098890672,0.0535332464796317,0.0422956412191782,0.0333339326981432,0.0262190696190237,0.0205904703597521,0.0161501549944508,0.0126550168522439,0.00990866158852738,0.00775363198137543,0.00606442781154825,0.00474147466291975,0.00370604725771234,0.00289607507153931,0.00226272366320036,0.00176763624253202,0.00138072480418467,0.00107841150484132,0.00084223466485897,0.000657747528720934,0.000513650568536761
677,0.00115825134890183,0.0160902494172264,0.187405654692586,0.70968094308771,0.681257459733883,0.651418045071897,0.620341943463218,0.588246564705679,0.555382597837418,0.522026914883277,0.488473629527007,0.455023892043962,0.42197515767814,0.389610732294301,0.358190363918949,0.327942518421157,0.299058776392285,0.271690551895745,0.245948100469542,0.221901586231246,0.199583837484973,0.178994344846713,0.160104041625522,0.142860440737886,0.127192769548717,0.113016827398272,0.100239376450493,0.0887619550407515,0.0784840681252919,0.0693057594343878,0.0611296047479836,0.0538621871703794,0.0474151259607689,0.0417057331190682,0.0366573690501654,0.0321995623396834,0.0282679506004623,0.02480409066801,0.0217551779236082,0.0190737066861558,0.0167170966904376
678,0.0260365958603758,0.104988157082915,0.339817378653188,0.693125691010946,0.745085493668326,0.707187746016259,0.666180083490129,0.622495087970215,0.576725609269315,0.529600287560835,0.481941249801766,0.434608537708237,0.388438936337699,0.344188251902431,0.302485233202481,0.263802555668115,0.22844656150085,0.196563942596558,0.168161146238209,0.143131311857641,0.121283833785699,0.102372724643565,0.0861213219860787,0.0722421561012359,0.06045177564605,0.0504809577484203,0.0420810523774697,0.0350273089425824,0.0291199905951201,0.0241839670377291,0.0200673371781774,0.0166394970979395,0.0137889507669281,0.0114210657107436,0.00945590311958376,0.00782619881368412,0.00647553431022039,0.00535671228101648,0.00443033473589693,0.00366357271449594,0.0030291111218995
679,0.0286215040707001,0.152862033063325,0.524954814829147,0.871258514770399,0.844889708108328,0.81168675044548,0.773283555911639,0.729657137895793,0.681097870138653,0.62826008682833,0.572166957792628,0.514155172406933,0.455759458327331,0.398555348531874,0.343993009053654,0.293258169956119,0.247186563461023,0.206240747055366,0.170540988657308,0.13993138176991,0.114060264931117,0.0924581174506372,0.0746027360365643,0.0599677133568273,0.0480545964320384,0.0384114201640502,0.0306410652444948,0.0244027068651055,0.0194090146227157,0.0154210628086298,0.0122422817829977,0.00971228693825087,0.00770106543439702,0.00610376086190033,0.00483614408503767,0.00383076874379941,0.00303376151420976,0.00240217506243442,0.00190182519430024,0.00150553609006251,0.00119172435734038
680,0.0027790245091573,0.0314144023514115,0.274030540990779,0.814577660812739,0.833114054115919,0.802388750174606,0.767584716832919,0.728723274472238,0.686021876643603,0.639920192012426,0.591084231476781,0.540382079965147,0.488829978109542,0.437514390061003,0.387502066593225,0.339753517305304,0.295054325205487,0.253973785995139,0.216853441430518,0.183821703623169,0.15482673801825,0.129678608762491,0.108092812772723,0.0897296589313592,0.0742264773178261,0.0612217293282199,0.0503714879315323,0.0413594997262087,0.0339022894063293,0.0277507087289827,0.0226891197620195,0.0185331407178283,0.0151266322019656,0.0123383900882951,0.01005884630714,0.00819695780287891,0.00667737948937356,0.00543796091711501,0.00442757099721388,0.00360423430709162,0.00293355148887747
681,0.0267010045425582,0.207315508776885,0.713741018937584,0.783501155852683,0.744693153786425,0.701578296973762,0.654559867342484,0.604311496071087,0.55175923735917,0.49802502852766,0.444336401420153,0.391916751598645,0.341876384863647,0.295124318260382,0.252314525772838,0.21383076738448,0.179805117233273,0.150159630354215,0.124659076942926,0.102964421465273,0.0846800818585191,0.069391490563463,0.0566922188421874,0.0462016459446833,0.0375749688977672,0.030507526884926,0.0247352291792543,0.0200325345513009,0.0162090626720637,0.0131055910940541,0.0105899300648237,0.0085529734028272,0.00690508779464214,0.00557291263050565,0.00449658578945628,0.00362737751511432,0.00292569692594883,0.00235942814330345,0.00190255157705954,0.00153400795585787,0.00123676652645286
682,0.00862103578512439,0.0728000611967431,0.414834945740412,0.794410846662401,0.75551061419901,0.711919087917163,0.664011787309259,0.61247428914896,0.558290179825553,0.502681638274076,0.447006675921079,0.392629764485714,0.340791164879759,0.292500702732033,0.248473807836603,0.209115091481102,0.174542900352747,0.144641082075736,0.119122641497284,0.0975926447881069,0.0796022937687609,0.0646905676583405,0.0524131505998909,0.042360295281047,0.0341660593597506,0.0275113907069201,0.0221231906356406,0.0177710037673013,0.0142625136842374,0.0114386304738415,0.00916865696795167,0.00734580782911926,0.00588321314024634,0.00471044799690963,0.00377057623855422,0.00301766772085765,0.00241473553973582,0.00193203619237526,0.00154567768380854,0.00123648541398867,0.000989081677617718
683,0.00820461623307164,0.032352229889765,0.119040222573815,0.353219829808512,0.688200273551303,0.812077940840566,0.769938804643293,0.721590021437737,0.667468818999274,0.608534380239684,0.546255459907021,0.48249442342561,0.419298381585905,0.358643273128757,0.30219632233604,0.251154528893551,0.20618647954658,0.167469181104418,0.134787669142482,0.107659189065929,0.0854515513011809,0.0674784352536534,0.0530662733747653,0.0415949846439661,0.0325182783983108,0.0253698274692011,0.0197607148364262,0.0153721825736523,0.0119463937766436,0.00927687075053662,0.00719952864515128,0.00558473739052996,0.00433054985147015,0.00335706953144724,0.00260184960852588,0.00201618331226212,0.00156214176065684,0.00121022571160264,0.000937514137257407,0.000726210552499402,0.000562505253652719
684,0.00568304170058026,0.0971020000967408,0.669267556371212,0.824535380000551,0.791865998335862,0.754921928705357,0.713790403155337,0.668784444764012,0.620464407813886,0.569631369717295,0.517286796803553,0.46456008051272,0.412613832041764,0.362543193450209,0.315287212884193,0.271566755107997,0.231856030354529,0.196386605380025,0.165176509041123,0.138074170646813,0.114807251773033,0.0950287826992941,0.078356044526329,0.0644003602680915,0.0527879033040189,0.0431727428503791,0.0352437904889458,0.0287273209669666,0.0233865195985202,0.0190192029069101,0.0154545547989476,0.0125494591512644,0.010184804564146,0.00826198627253937,0.00669972520668281,0.00543125467518021,0.00440188156382798,0.00356690346851554,0.00288984982704112,0.00234100954301963,0.00189620678129122
685,0.0246724629185907,0.107546007236406,0.364698923504539,0.732237099765016,0.784150027801188,0.742907693158987,0.696831832923538,0.646428367842879,0.592544953618178,0.536339802742928,0.479195970499258,0.42259141379162,0.367949287249827,0.316499728313924,0.269180405241182,0.226590368236885,0.188996304185646,0.156378404038038,0.128497927055567,0.104969719167082,0.0853277725479526,0.069077565311763,0.0557335484921068,0.0448430836263877,0.0359995115121422,0.0288473202605799,0.0230820647783157,0.0184471329594658,0.014728874007742,0.0117511058419896,0.0093696344290077,0.00746714375150052,0.00594863136718547,0.00473744850081341,0.00377193517424382,0.00300260415645077,0.00238981093008572,0.00190184242137817,0.0015133596285741,0.00120413514108969,0.00095803381086817
686,0.00680360394488357,0.0530090906381719,0.313851057888284,0.788927658296118,0.847531912080959,0.812691355895296,0.772030833796727,0.725524844775106,0.673543315207354,0.616915269878796,0.556926094357847,0.495229250666716,0.43367735773188,0.374105812375798,0.318120614648208,0.266940375284075,0.221321603074897,0.181567893083073,0.147601214966983,0.119064414019008,0.0954271767690901,0.0760772677393214,0.0603890291554996,0.0477686700203802,0.0376800013173127,0.0296556862197751,0.0232988521461621,0.0182789665356336,0.0143247843615783,0.0112162145243528,0.00877621793032594,0.00686333843081634,0.00536513670904785,0.00419259758521679,0.0032754704864998,0.00255844870913501,0.0019980730092705,0.00156024411593498,0.00121823761867634,0.000951127746368544,0.000742540644673756
687,0.0127250846498346,0.0611583413634892,0.24768677234008,0.624620069683581,0.822738804889272,0.788016080804116,0.748570300986648,0.704536601725915,0.6563316065661,0.604674915715206,0.550570541415585,0.495242593699145,0.440030917955042,0.386264198220808,0.335135275996252,0.287602706117374,0.244334229064105,0.205695743816186,0.171778488351906,0.142450878259941,0.117420473617857,0.0962943550198598,0.0786305804681484,0.0639775779385851,0.0519013806542171,0.0420023597625112,0.0339237995858413,0.0273546691420513,0.0220286035607735,0.0177206514050247,0.014242900385414,0.0114397236343635,0.00918310678810984,0.00736831561247289,0.00591002928852852,0.00473897907081647,0.00379908130076824,0.00304502630326339,0.00244027216739478,0.0019553889963624,0.00156670101285556
688,0.00524669585593066,0.0689494825698844,0.509753107274309,0.806971438265567,0.772909815583006,0.734812878675154,0.692864454859107,0.647463957108969,0.599234202181804,0.549002286568603,0.49775135890617,0.446547639955539,0.396453447615444,0.348440891668301,0.303320711724146,0.26169652247694,0.223948217108293,0.190241866391998,0.160559053491808,0.134736940987747,0.112511088599651,0.0935551399104879,0.0775139617799921,0.0640289554379415,0.0527557557762499,0.0433753805782898,0.0356002228719324,0.029176276536004,0.0238828043286178,0.019530409797995,0.015958226809411,0.0130307256681596,0.0106344642978568,0.00867498585700868,0.00707397426397065,0.00576671845789021,0.00469989733817234,0.00382967389344864,0.00312007414638097,0.00254162057734757,0.00207018807423188
689,0.0296858331146325,0.201054665610464,0.674260509701425,0.827853123889905,0.790356656737399,0.747187011428474,0.698518780576736,0.644933752895035,0.587449605293036,0.527477532118702,0.466701821060123,0.406898622835458,0.34973314755653,0.296582845858716,0.248424137025291,0.205797505068642,0.168841952355832,0.137374721346178,0.110988939271802,0.0891473719823223,0.0712594901890214,0.0567373260021425,0.0450311772224127,0.0356489828542392,0.0281639079771979,0.0222142417004761,0.017498819802766,0.0137702451531975,0.0108273842225377,0.00850802116243336,0.00668213882056904,0.00524603063717149,0.00411728782349847,0.00323061805864306,0.0025344092374292,0.00198793648057674,0.00155911074199516,0.00122267539333706,0.00095876860182725,0.000751781555093559,0.000589454250901858
690,0.00858904322170033,0.152752978168555,0.769777625845306,0.735088146199272,0.697227606222439,0.656484725031427,0.613300028144726,0.568256789278144,0.522055604085579,0.475473946745214,0.429315184804794,0.384353924684713,0.341285429289787,0.300685885786183,0.262987842902533,0.22847200075798,0.197273651694542,0.169400116122746,0.144754737731741,0.123163246310626,0.104399190563154,0.0882062830117715,0.0743165749204654,0.0624642200389543,0.052395141931232,0.0438732187732987,0.036683705099009,0.0306345903674438,0.0255565067573286,0.0213016843104963,0.0177423360765241,0.0147687529180316,0.0122873026753264,0.0102184621491923,0.00849496100528069,0.00706008137574334,0.00586613262407383,0.00487310472248176,0.00404749369901201,0.00336128685728314,0.00279109260364694
691,0.0224462123082808,0.0744938139273102,0.220059782525121,0.497247197821958,0.776137102679343,0.854118745315341,0.814215176720088,0.76638206648789,0.71061073708932,0.64764656020359,0.579097252446003,0.507356193838382,0.435310899254263,0.365897689673698,0.301640461764549,0.244319843710676,0.194852639582244,0.153368311279328,0.119406214000794,0.0921461987638551,0.0706105270250391,0.0538096789888982,0.0408307487383859,0.0308801761825146,0.0232956907275062,0.0175403163485659,0.0131876513131048,0.00990422015905154,0.00743213318374807,0.0055736040354807,0.0041778749378355,0.00313056079773559,0.00234517019358536,0.00175647008043389,0.00131535451915737,0.000984910330314401,0.000737419241195713,0.000552084053793686,0.00041330979464241,0.000309407640409895,0.00023161944784947
692,0.0189478353736866,0.10086930495408,0.394539627240748,0.791016524166341,0.860329114337526,0.82156986740229,0.77486935712381,0.720109993718184,0.657911507418173,0.589765168907684,0.517989328662998,0.445463353559113,0.375187851041136,0.309805127430259,0.251234929746014,0.200520709713789,0.157885036011672,0.122920946626757,0.0948278514294596,0.0726236876845937,0.0553010410360077,0.0419235089038444,0.031673554584648,0.0238672009201993,0.0179491598773232,0.0134782770214567,0.0101095639738367,0.00757634902264224,0.00567425855931246,0.0042476560915638,0.00317857851231917,0.00237793073327611,0.00177859718373567,0.00133011823241607,0.000994612002243676,0.000743670140443845,0.000556005989243625,0.000415678932172642,0.000310757177546131,0.000232312627434127,0.00017366642435976
693,0.0171642499282899,0.130901532607282,0.565027401158205,0.839072670894055,0.801388132498775,0.757430100120577,0.707296498384821,0.651567903836668,0.59135910901503,0.52827858166666,0.464281850436427,0.401440184048938,0.341679334873046,0.286555787075613,0.237122143549165,0.193898615964712,0.156933242066586,0.125914269692052,0.10029701773666,0.0794180558668403,0.0625831601223157,0.0491264566752728,0.038444564319343,0.0300119986013041,0.0233840803113674,0.018192434007083,0.0141367330786157,0.0109750762955363,0.00851441191504968,0.00660175765129218,0.0051165396061613,0.00396412235392096,0.00307046724798395,0.00237779305732133,0.00184109234675374,0.00142535931327351,0.00110339827281196,0.000854099787807002,0.000661089774713917,0.000511673950579638,0.000396014875437019
694,0.0128396862793179,0.102918571752141,0.502968598614203,0.695648362605934,0.65855209082567,0.619408038431705,0.578647651731477,0.536786471402712,0.494400276656614,0.452094422669332,0.410469703353603,0.370088755560263,0.331446912848986,0.294950549074765,0.260904575112234,0.229509236507744,0.20086506094452,0.174983954697971,0.151804114989773,0.13120653833129,0.113031312937496,0.0970924215861238,0.0831903165828214,0.0711219774929157,0.0606884898201332,0.0517003888440252,0.043981117282833,0.0373689755843631,0.0317179259215248,0.0268975669796004,0.0227925419426887,0.0193015867462453,0.0163363753235084,0.0138202758224955,0.01168709723471,0.0098798790693376,0.00834975660453095,0.0070549196544902,0.00595967254515881,0.00503359606510345,0.0042508076962822
695,0.0257597939582368,0.118094539005605,0.404113177152884,0.774498311479852,0.883669043202617,0.849413012672451,0.807269676620878,0.756710211399051,0.697851628165756,0.631684359284353,0.560159838458107,0.486046625491525,0.41254199290172,0.342740450692309,0.279137422212928,0.223326873383794,0.17595137681572,0.136855012444873,0.105335396663777,0.0803989986166821,0.0609636198500055,0.0459915123721441,0.0345610856893475,0.0258943935255552,0.0193574243103184,0.0144462217337584,0.0107673668046265,0.00801774246307802,0.00596604522912016,0.00443701795385646,0.00329856202783935,0.00245149333803992,0.00182155381622382,0.00135326493712178,0.00100524350535475,0.000746656416328337,0.000554550894833059,0.000411851392013292,0.00030586072250651,0.000227140737243854,0.000168677653362342
696,0.0371696798206966,0.190690617435918,0.589845303620006,0.818577215504767,0.784918921548349,0.746946593119587,0.704791658843038,0.658821910049902,0.609658370056106,0.558161566553124,0.505382779811685,0.452483751667464,0.400636789905701,0.350922948379102,0.304246545204936,0.261279441259553,0.222440337221747,0.187906086164572,0.157646320135394,0.131470602208428,0.109078316715256,0.0901042552671718,0.0741559932383112,0.0608417876706857,0.0497895038005682,0.040658017117592,0.033142848144469,0.0269777093552559,0.021933376318406,0.0178149714242076,0.01445844312466,0.0117267695336716,0.00950622041670191,0.00770287111487117,0.00623946583364611,0.00505266526620837,0.0040906752435522,0.00331123144113835,0.00267990446250201,0.002168685820628,0.00175481566997409
697,0.029111659053416,0.31385154723211,0.863139337454515,0.830779024316007,0.792605703483369,0.748428743995591,0.698422117595436,0.643213930807728,0.583920055549156,0.522093681807895,0.459582867388437,0.3983184770441,0.340081567162186,0.286307640382682,0.237970336159694,0.195557693094922,0.159125641741851,0.128397503764031,0.102877185118298,0.0819523567949429,0.0649753103396633,0.0513185916736589,0.0404082374350197,0.031739824574183,0.0248827484192399,0.0194772764175729,0.0152277391200427,0.0118941158101926,0.0092834023251368,0.00724153093625736,0.00564620679984347,0.00440077789748807,0.0034291158133798,0.00267141451620461,0.00208078618291435,0.00162052885850548,0.00126194892977021,0.000982635107739355,0.000765095929699266,0.00059568761527487,0.000463772451452618
698,0.013278317150792,0.0794542217679355,0.356333004882054,0.772082365906821,0.735799051570755,0.696013807467172,0.653062312991145,0.607464678895984,0.559912673320446,0.511235058470077,0.462343426516616,0.414165442969916,0.367575579644577,0.323334073403107,0.282042729610561,0.244122103401135,0.209809980500659,0.17917734058214,0.152155929849347,0.128571265256778,0.108175872119546,0.0906791579910388,0.0757719758714403,0.0631452774396308,0.0525031712941394,0.0435712039771148,0.0361008686789502,0.0298713292712042,0.0246892205675868,0.0203872169749955,0.0168218922564864,0.0138712441707706,0.0114321371852444,0.00941782452714594,0.00775564404958814,0.00638493594285947,0.00525519942326852,0.00432448600844213,0.00355801548107753,0.00292699459039523,0.00240761606358372
699,0.0171645051306614,0.0805573735051936,0.305339738169095,0.688003577657798,0.817903171375828,0.77938536896918,0.735356348149473,0.686079513556514,0.632216304923075,0.574838348689389,0.51537071076785,0.455464596272354,0.396820171389012,0.340998134146312,0.289262917066462,0.242488625610732,0.201137362556605,0.165298928970142,0.134768882350737,0.109140321043756,0.087890388450989,0.0704506841457662,0.0562580246224741,0.0447867917726699,0.0355664383903702,0.0281882828589703,0.0223053055012913,0.0176278516154187,0.0139173038931944,0.0109790732144858,0.00865571869069186,0.00682063396961853,0.00537249411344432,0.00423051000238397,0.00333045466474859,0.0026213850487723,0.00206296724666551,0.00162331220063195,0.00127723554960604,0.0010048653001533,0.000790531981912774
700,0.0149278609695867,0.15056581950834,0.67461768320015,0.859362361018572,0.828308586980183,0.792057108071668,0.750457354712534,0.703649188860427,0.652130885995809,0.596788605448088,0.538867668115274,0.479877864661872,0.421443851137028,0.365130172971753,0.312279677060367,0.263899158231139,0.22060966452044,0.182659190643315,0.149980871220474,0.122274208528649,0.0990892614243877,0.0799003227383169,0.0641627280179584,0.051351892632792,0.0409868642442371,0.032641958707461,0.0259500978285597,0.0206009058724036,0.0163358704954062,0.0129421633081204,0.010246140481347,0.00810712186917624,0.00641175914562489,0.00506911910036887,0.00400649787680844,0.00316592130931097,0.00250125761317419,0.00197585895963463,0.00156064961880772,0.00123258510124272,0.000973415867703642
701,0.00609453878059768,0.141967271065282,0.81700069743594,0.808604126109255,0.765303171256693,0.715650823753814,0.660158656539953,0.59989154942184,0.536441563111268,0.471789269305917,0.408069683992519,0.347297644634923,0.291124869932758,0.240687285580719,0.196564979188857,0.158839086275091,0.127207370547264,0.10111764999792,0.0798890443942978,0.062805769414779,0.0491802828978829,0.0383897120015837,0.0298922520572509,0.0232302442341788,0.0180253928654631,0.0139700353152967,0.0108170028276181,0.00836956826836661,0.00647226239406998,0.00500288878785621,0.00386580361399677,0.00298638596922256,0.00230656062427155,0.00178121525200647,0.00137535830664359,0.0010618790990215,0.000819791136833379,0.000632859597185438,0.000488531976964343,0.000377106760007447,0.000291088197607901
702,0.0392108108073261,0.118484919364694,0.306845125420808,0.593157972728503,0.745935183385584,0.702276622805133,0.654589753312633,0.603576370909005,0.550205853505191,0.495654047841346,0.441205519036236,0.388135187739401,0.337591831052905,0.290505326401451,0.247532152445665,0.209042857582805,0.175145319210391,0.145731717904144,0.120535952324568,0.0991905209831192,0.0812757720934931,0.0663582478217236,0.054017732662239,0.0438643383594145,0.0355477018673956,0.0287604609088985,0.0232379062478479,0.0187553092135009,0.0151240173231569,0.0121870625397314,0.009814755627153,0.0079005433961939,0.0063572709362075,0.00511390356397731,0.0041127098640876,0.00330687710461539,0.00265851544756435,0.00213700202433299,0.00171761622078551,0.0013804208577183,0.00110934874193689
703,0.0151310992053135,0.0633361131954399,0.229350670383856,0.567069884267555,0.803900735098881,0.768332453067108,0.728491698679848,0.684611835815783,0.637172341326237,0.58690286492526,0.534754097287332,0.481834317163601,0.429318945121178,0.378348004414634,0.3299300000603,0.284868795269821,0.243723443446606,0.206802400561133,0.174186230812086,0.145768820095928,0.121306519079852,0.100466567131508,0.0828691830617192,0.0681206782020135,0.0558372071059727,0.0456601547849965,0.0372647914283259,0.0303639393789249,0.0247082188221791,0.020084137214139,0.0163109680893435,0.0132370816290345,0.0107361625256465,0.00870358145082833,0.00705306711902177,0.0057137460055381,0.00462756600250552,0.00374709007266713,0.0030336296201721,0.00245567995109481,0.00198761841130559
704,0.00588102003888782,0.049153201144134,0.311161390732343,0.797867707772326,0.788124416047049,0.746766756388429,0.700404985874501,0.649538737829442,0.595029675376465,0.538071833580754,0.480102479712219,0.422663984338452,0.367243220841241,0.315122925029858,0.267275193931694,0.224313086898814,0.186499041981483,0.153795688068716,0.125939206969272,0.102517009635812,0.0830370444883956,0.0669823442852199,0.0538494317240969,0.0431722821366578,0.034534901870093,0.0275757798949825,0.0219870533154296,0.0175105865552385,0.0139325252038371,0.0110773509685868,0.0088020609518377,0.0069908122239558,0.00555018717324311,0.00440512059531213,0.00349546386469097,0.00277312788989394,0.00219973280010701,0.00174469024372161,0.00138364846464965,0.00109723763541313,0.000870061282395174
705,0.00327102461060667,0.028933814142654,0.212923628501702,0.710661759895945,0.748395571671192,0.708211479037226,0.664486719276621,0.61774628112211,0.568720603475363,0.518310071237273,0.467524022935331,0.417402115618117,0.368930609291145,0.322967549888287,0.280188364953288,0.241058043650298,0.205829886778619,0.17456580739402,0.147170501781261,0.123431559994319,0.103059036310495,0.0857201996039768,0.0710673478108797,0.0587582550926794,0.0484698944718863,0.0399066112539333,0.0328040650508388,0.0269301666823179,0.0220840336382939,0.0180937554285463,0.0148135435029855,0.0121206596956044,0.00991237712857886,0.00810312499453173,0.00662189712310882,0.00540995664413878,0.00441883899625342,0.00360863778792646,0.00294654861142559,0.0024056419259098,0.0019638355111982
706,0.0218103453361064,0.0950048329665803,0.330774428717865,0.699440038595549,0.841474076736166,0.80479271514175,0.762024038462101,0.713224000521719,0.658896338400517,0.600048087696677,0.538163418810584,0.475079874878341,0.412781767828777,0.353156792152088,0.297777003083679,0.24775523790502,0.203698851455572,0.165750471879769,0.133684872864099,0.107026760285755,0.0851619721002576,0.0674267201001538,0.0531702297328302,0.0417929990889915,0.0327659920442532,0.0256365921863017,0.020026327007416,0.0156241149867254,0.0121775776120018,0.00948399008904824,0.00738175136059695,0.00574279705807812,0.00446609896731713,0.00347223617609419,0.00269894291964915,0.00209750543235112,0.00162987436360673,0.00126636760521645,0.000983852946935233,0.00076431640883632,0.000593738048437411
707,0.00431927933394464,0.130943041328548,0.737397783727143,0.70352298185648,0.667250281570122,0.628880784279308,0.588813380731989,0.547532499157336,0.50558717746776,0.463563057115616,0.422050178046713,0.381610260184708,0.342747257597463,0.305884337530228,0.27134925025759,0.239368639393542,0.210070538889248,0.183493366799157,0.159599265849829,0.13828962587094,0.119420930991186,0.10281955236126,0.0882946196790866,0.0756485589050315,0.0646852322952899,0.0552158501643055,0.0470629546673995,0.0400628279731274,0.0340666757002091,0.028940903291677,0.0245667546490246,0.0208395300617988,0.017667550990588,0.0149709960477625,0.0126806968261359,0.0107369539822737,0.00908841242121932,0.00769101849729343,0.006507070742807,0.00550436775255027,0.0046554516222308
708,0.0274290534614701,0.166152716724672,0.584689468959157,0.908649168254919,0.900817331097513,0.874899521933814,0.843386508348298,0.805698263079285,0.761505222111079,0.71086775139998,0.654358853821886,0.593126994791801,0.528857898969505,0.463617573107953,0.399599347916471,0.338836791897927,0.282959293071231,0.233048502761934,0.189613368262545,0.152662204853939,0.12182940183948,0.0965145217992096,0.076004549132333,0.0595657299260266,0.0465034746131575,0.0361954136746445,0.0281049107806274,0.0217819502874536,0.0168568382920015,0.0130305081902404,0.0100638252541768,0.00776725769086063,0.00599159546644775,0.00461997489480574,0.00356122636697702,0.00274443971479846,0.00211458997598058,0.00162905481232971,0.00125486413803603,0.000966541112302545,0.000744415058455667
709,0.0145190223827973,0.164523962849972,0.724676638637908,0.821281526603833,0.780739272296007,0.733979012554827,0.681316989166527,0.623576425193427,0.562098185988773,0.498651842999464,0.43524888602127,0.373895351887425,0.31634585870659,0.263920441042016,0.21742003539589,0.17714091102783,0.142960711514301,0.114458361036162,0.0910349745664587,0.072015255398314,0.0567213106710984,0.0445195343804729,0.034845616664509,0.0272139308029932,0.0212169493664898,0.0165190481452735,0.012847711885478,0.00998404187077969,0.00775365144984229,0.00601849128961279,0.00466980854132292,0.00362225052667346,0.00280902348338557,0.0021779739579891,0.00168845020880761,0.00130880802240058,0.00101444032748639,0.000786227577059153,0.00060932320981013,0.000472204226249212,0.000365930500296757
710,0.0103407951355149,0.0710137764139891,0.358662005770081,0.770137384389195,0.734475982012019,0.695469704811019,0.653437057948524,0.608865677057142,0.562400845430018,0.514814764101262,0.466958545514165,0.419702730784847,0.373874898983548,0.330203663636892,0.289276768398472,0.251517679684983,0.217181167072623,0.186365032036864,0.159033139064263,0.135044375775901,0.114182804842502,0.0961855448460331,0.0807663345562544,0.0676339612273898,0.0565056171834149,0.0471157778863897,0.0392214334222653,0.0326045435614314,0.0270725075162767,0.0224573065413959,0.0186138320731612,0.0154177775303392,0.0127633587503318,0.0105610389430419,0.00873536735862571,0.00722299307319431,0.00597088243544002,0.00493474710631151,0.00407767616827123,0.00336895803672596,0.00278307402921447
711,0.0124476710273526,0.094180479778033,0.461685674409331,0.84912086213776,0.820463596469194,0.787724035021309,0.750827366297602,0.709879505308748,0.665203033371752,0.617355139906656,0.567118993630171,0.515463913788908,0.46347629849374,0.412270681550947,0.362895852990467,0.316252417961078,0.273034866905048,0.233704585404851,0.19849285659774,0.167427253453357,0.140372140436428,0.117074182555688,0.0972057954005422,0.0804021770077687,0.0662900488131885,0.0545080522747479,0.0447198226924248,0.0366212242702323,0.029943281322816,0.0244521645716784,0.0199473237846375,0.0162585815221808,0.0132427596114719,0.0107802155679736,0.00877152086576339,0.0071344100499068,0.00580106031207229,0.00471571672551657,0.00383265160932439,0.00311443181595886,0.00253046094209711
712,0.00422625341560339,0.0390805044259063,0.280430012056374,0.78878341062256,0.76893041154119,0.734170600572447,0.696247463003116,0.655453187954925,0.612231517772124,0.567168311318168,0.520965770038226,0.474401751152166,0.428278701742322,0.383369109398444,0.340365189907855,0.299839531257468,0.26222093588803,0.227786571511124,0.196668679022348,0.168872161556471,0.144298625765261,0.122772707430035,0.104067414064343,0.0879263549573725,0.0740817984200894,0.0622683290657694,0.0522324269782759,0.0437385846188764,0.036572679708807,0.0305433010882131,0.0254816365527986,0.0212404175151893,0.0176923003254251,0.0147279616596579,0.0122541009775193,0.010191477285934,0.00847305847449762,0.0070423264504499,0.00585175720306544,0.00486147905862178,0.00403810249465087
713,0.00598093615869,0.0573987220226107,0.381293076958446,0.861820633398842,0.862140257088462,0.824849390351437,0.780044893263945,0.727564632462799,0.667893906218937,0.602297743271325,0.532808220693499,0.46202207379002,0.392734701825151,0.327512344193263,0.26833538796019,0.216410001843459,0.172168250870348,0.135408113764492,0.105496515111949,0.0815690029237956,0.0626881255218162,0.0479494591682443,0.0365409240157376,0.0277676337197112,0.021054733648133,0.0159380911603133,0.0120495709517529,0.00910098440362363,0.00686891422264427,0.00518140993500452,0.00390684840119312,0.00294488483213679,0.00221925298620959,0.0016721199830697,0.00125970644968844,0.000948914365655647,0.000714745366278397,0.000538332445521538,0.000405443964405248,0.000305349258560941,0.000229959927875437
714,0.0174890247353828,0.0605868048554744,0.189414575943154,0.45848109986127,0.754155766649227,0.760150909543978,0.723116216202947,0.682749669659339,0.639432566035848,0.593720473671439,0.54632482727544,0.498074334537811,0.44985968098091,0.402568920872921,0.357023270170421,0.313922914903957,0.273809953810923,0.23705162160101,0.203842823574759,0.174223908726459,0.148108089152781,0.12531291550715,0.105591264062169,0.0886587903477572,0.0742162777793998,0.0619664794355877,0.0516258267045617,0.0429317929699068,0.035646843480314,0.0295598724103715,0.0244859068473921,0.0202647026629816,0.0167587038988941,0.0138507031819669,0.0114414322595369,0.00944722899417829,0.00779786689356784,0.0064345911957789,0.0053083774263616,0.00437841048307763,0.00361077169524304
