level,start_date,end_date,lower_age_limit,geography,geography_code,proportion_pos,proportion_pos_high_95,proportion_pos_low_95
age_school,2021-05-29,2021-05-29,35,England,E92000001,0.001747929697071225,0.002540956024535625,0.001184703726450745
age_school,2021-05-29,2021-05-29,50,England,E92000001,9.973553082315565e-4,0.0014586417546291,6.643935227178565e-4
age_school,2021-05-29,2021-05-29,70,England,E92000001,6.82016378424214e-4,0.001105585559215235,4.0269858906266144e-4
age_school,2021-05-30,2021-05-30,2,England,E92000001,0.00160466336367165,0.00268726538418759,8.98072236886876e-4
age_school,2021-05-30,2021-05-30,11,England,E92000001,0.003611792905201465,0.005661319812723815,0.002212376416925695
age_school,2021-05-30,2021-05-30,16,England,E92000001,0.002918100837778945,0.004694135138787655,0.001754277051161435
age_school,2021-05-30,2021-05-30,25,England,E92000001,0.0015956864562231049,0.002552670652170615,9.475651156254639e-4
age_school,2021-05-30,2021-05-30,35,England,E92000001,0.001724062743265975,0.00251802941722222,0.0011642900302928651
age_school,2021-05-30,2021-05-30,50,England,E92000001,9.8816510435183e-4,0.0014301119300511,6.796018875128145e-4
age_school,2021-05-30,2021-05-30,70,England,E92000001,6.660278285703699e-4,0.00106081305919386,3.98166780845919e-4
age_school,2021-05-31,2021-05-31,2,England,E92000001,0.001612546341267445,0.002708319084718195,9.04976750964059e-4
age_school,2021-05-31,2021-05-31,11,England,E92000001,0.003563009358747835,0.00564247342383071,0.0021681155196278702
age_school,2021-05-31,2021-05-31,16,England,E92000001,0.003131781049363175,0.004987682159709425,0.0019040716641050598
age_school,2021-05-31,2021-05-31,25,England,E92000001,0.001776866933622515,0.00278796415620685,0.001059969584308365
age_school,2021-05-31,2021-05-31,35,England,E92000001,0.00167900259084767,0.00245727233186898,0.001127394389118315
age_school,2021-05-31,2021-05-31,50,England,E92000001,0.0010063643615775427,0.001454354870699645,6.873548819353831e-4
age_school,2021-05-31,2021-05-31,70,England,E92000001,6.577829091797931e-4,0.0010465566326733201,3.9070174426307904e-4
age_school,2021-06-01,2021-06-01,2,England,E92000001,0.0016172655051712899,0.00274146797564018,9.146176285176194e-4
age_school,2021-06-01,2021-06-01,11,England,E92000001,0.003469515615723405,0.005562055617430885,0.002119157972192395
age_school,2021-06-01,2021-06-01,16,England,E92000001,0.00335464046096232,0.00529742866134535,0.002065486679257965
age_school,2021-06-01,2021-06-01,25,England,E92000001,0.001943215170124385,0.0030645013220241147,0.0011373426824331351
age_school,2021-06-01,2021-06-01,35,England,E92000001,0.0016199386980135198,0.0023675524447798304,0.001078411440621355
age_school,2021-06-01,2021-06-01,50,England,E92000001,0.001019739854001387,0.00146364060345825,6.87999716462438e-4
age_school,2021-06-01,2021-06-01,70,England,E92000001,6.466306629840911e-4,0.001040564428453305,3.832375685870065e-4
age_school,2021-06-02,2021-06-02,2,England,E92000001,0.00162914378049562,0.002756987663999055,9.14705685867142e-4
age_school,2021-06-02,2021-06-02,11,England,E92000001,0.003351280141246875,0.005420263608921181,0.002049508656588365
age_school,2021-06-02,2021-06-02,16,England,E92000001,0.003588516722730345,0.005630798519533339,0.002194189612723095
age_school,2021-06-02,2021-06-02,25,England,E92000001,0.00209424555150578,0.003352571465350265,0.00126631194925727
age_school,2021-06-02,2021-06-02,35,England,E92000001,0.0015467405092914198,0.00226707825119289,0.0010269576718765895
age_school,2021-06-02,2021-06-02,50,England,E92000001,0.00102538423326706,0.00146799049415772,6.905866778130815e-4
age_school,2021-06-02,2021-06-02,70,England,E92000001,6.367244477351445e-4,0.00103233342706068,3.72798737695712e-4
age_school,2021-06-03,2021-06-03,2,England,E92000001,0.001643037809548685,0.0027674818980593296,9.22987246659219e-4
age_school,2021-06-03,2021-06-03,11,England,E92000001,0.0032211564280987502,0.0052401817738047,0.001974120076911485
age_school,2021-06-03,2021-06-03,16,England,E92000001,0.0038153746546208504,0.0059430579465586855,0.002251358244055035
age_school,2021-06-03,2021-06-03,25,England,E92000001,0.002258881664079655,0.003658912502341095,0.001426171224810235
age_school,2021-06-03,2021-06-03,35,England,E92000001,0.00146839345965104,0.00216852031699576,9.677111529880275e-4
age_school,2021-06-03,2021-06-03,50,England,E92000001,0.0010276648634800901,0.001474136375754,6.998745440384049e-4
age_school,2021-06-03,2021-06-03,70,England,E92000001,6.266109083310565e-4,0.001024259074283655,3.551271246697445e-4
age_school,2021-06-04,2021-06-04,2,England,E92000001,0.00164963994987839,0.00280075320902316,9.322889271134195e-4
age_school,2021-06-04,2021-06-04,11,England,E92000001,0.003106467834822275,0.005028063899018255,0.00189797705308542
age_school,2021-06-04,2021-06-04,16,England,E92000001,0.00403137790311249,0.006244222093667285,0.0023903856218289053
age_school,2021-06-04,2021-06-04,25,England,E92000001,0.002498976219725265,0.003970246762753735,0.00160084743382435
age_school,2021-06-04,2021-06-04,35,England,E92000001,0.00138903617147242,0.0020892652624367597,9.100831434020046e-4
age_school,2021-06-04,2021-06-04,50,England,E92000001,0.00102415326206844,0.0014831283105795302,6.984596124097659e-4
age_school,2021-06-04,2021-06-04,70,England,E92000001,6.18698914259929e-4,0.0010117828805397849,3.45522748975474e-4
age_school,2021-06-05,2021-06-05,2,England,E92000001,0.001647512287415495,0.002822284943818935,9.24970900401532e-4
age_school,2021-06-05,2021-06-05,11,England,E92000001,0.00300482003267146,0.004824206592352611,0.0018281740161615
age_school,2021-06-05,2021-06-05,16,England,E92000001,0.004240605964013445,0.0065603679937939795,0.0025409947409909097
age_school,2021-06-05,2021-06-05,25,England,E92000001,0.00274173389002226,0.004295938445753895,0.001765430192915465
age_school,2021-06-05,2021-06-05,35,England,E92000001,0.0013243744364588549,0.00201338574966108,8.33133765333492e-4
age_school,2021-06-05,2021-06-05,50,England,E92000001,0.001016572856458705,0.00147865927207657,6.928426100271819e-4
age_school,2021-06-05,2021-06-05,70,England,E92000001,6.08220331602181e-4,0.0010059552538530321,3.426346565027355e-4
age_school,2021-06-06,2021-06-06,2,England,E92000001,0.001612365628400995,0.0027312544443628102,8.954569213686159e-4
age_school,2021-06-06,2021-06-06,11,England,E92000001,0.0029211534790842403,0.004699344931232955,0.00176804495729914
age_school,2021-06-06,2021-06-06,16,England,E92000001,0.004430709712810425,0.0065541142711221904,0.002772879059885465
age_school,2021-06-06,2021-06-06,25,England,E92000001,0.003045227858651715,0.004465353947389035,0.002019473691101295
age_school,2021-06-06,2021-06-06,35,England,E92000001,0.0012748800760590201,0.001886827969541955,8.248782401256646e-4
age_school,2021-06-06,2021-06-06,50,England,E92000001,0.00101312705511361,0.001456600598256135,6.93012052879055e-4
age_school,2021-06-06,2021-06-06,70,England,E92000001,5.93308047045103e-4,9.83881287416743e-4,3.4187339004488346e-4
age_school,2021-06-07,2021-06-07,2,England,E92000001,0.00161321216532651,0.002699786477186655,8.90804030642011e-4
age_school,2021-06-07,2021-06-07,11,England,E92000001,0.0028496520457230003,0.004584803264403285,0.0017235093403858
age_school,2021-06-07,2021-06-07,16,England,E92000001,0.00461816031890444,0.00682031397634976,0.002905201604459305
age_school,2021-06-07,2021-06-07,25,England,E92000001,0.0032698961440364048,0.004806100341169945,0.0021379377628221547
age_school,2021-06-07,2021-06-07,35,England,E92000001,0.0012308924644607849,0.001817164207402815,7.986435801677421e-4
age_school,2021-06-07,2021-06-07,50,England,E92000001,0.001011847795591195,0.00145485245988477,6.91486927479727e-4
age_school,2021-06-07,2021-06-07,70,England,E92000001,5.916348181221505e-4,9.856524841138105e-4,3.451825706298865e-4
age_school,2021-06-08,2021-06-08,2,England,E92000001,0.00160226319209906,0.002685198024807205,9.004395117272575e-4
age_school,2021-06-08,2021-06-08,11,England,E92000001,0.0028070858224126197,0.00450156606489476,0.0017038567927040353
age_school,2021-06-08,2021-06-08,16,England,E92000001,0.004806227836611065,0.0071305310296384955,0.0030487330247913154
age_school,2021-06-08,2021-06-08,25,England,E92000001,0.00345055166925184,0.004996888583893385,0.002296160031485675
age_school,2021-06-08,2021-06-08,35,England,E92000001,0.0011948850945533952,0.0017595647457754149,7.796802460773504e-4
age_school,2021-06-08,2021-06-08,50,England,E92000001,0.0010157719722783199,0.00145749905736538,6.94152494417882e-4
age_school,2021-06-08,2021-06-08,70,England,E92000001,5.994851440354345e-4,9.96818560355301e-4,3.4913571580187e-4
age_school,2021-06-09,2021-06-09,2,England,E92000001,0.0016086606172178801,0.0026747839897687097,9.118629570906459e-4
age_school,2021-06-09,2021-06-09,11,England,E92000001,0.0027979102329477295,0.004517047277593595,0.0017038388907973548
age_school,2021-06-09,2021-06-09,16,England,E92000001,0.00498066017056863,0.0074235366659313245,0.003212488483521745
age_school,2021-06-09,2021-06-09,25,England,E92000001,0.0035526844519908653,0.0051236358487436896,0.00241947967415121
age_school,2021-06-09,2021-06-09,35,England,E92000001,0.00117536100040578,0.00173298761854396,7.58193061640926e-4
age_school,2021-06-09,2021-06-09,50,England,E92000001,0.00102315921028957,0.001481357191545825,7.007522495441536e-4
age_school,2021-06-09,2021-06-09,70,England,E92000001,6.131915326989835e-4,0.00101200292502059,3.6130857272618307e-4
age_school,2021-06-10,2021-06-10,2,England,E92000001,0.001645787908523105,0.002723399876397905,9.33254589049373e-4
age_school,2021-06-10,2021-06-10,11,England,E92000001,0.0028211231399879154,0.004546378737925344,0.0017230697771216151
age_school,2021-06-10,2021-06-10,16,England,E92000001,0.005170132854076455,0.007713567295889715,0.0034246474870674552
age_school,2021-06-10,2021-06-10,25,England,E92000001,0.00362893339898787,0.005260833445776325,0.002462877528382815
age_school,2021-06-10,2021-06-10,35,England,E92000001,0.0011697464571270352,0.001733606913917755,7.40550806683453e-4
age_school,2021-06-10,2021-06-10,50,England,E92000001,0.00103683695022293,0.001518648603500415,7.152787399824314e-4
age_school,2021-06-10,2021-06-10,70,England,E92000001,6.299405659843095e-4,0.0010318763485935951,3.75286069277412e-4
age_school,2021-06-11,2021-06-11,2,England,E92000001,0.00170006136958641,0.00279049740289311,9.685458570264131e-4
age_school,2021-06-11,2021-06-11,11,England,E92000001,0.0028671250646925602,0.0046977044703753,0.001764579839773585
age_school,2021-06-11,2021-06-11,16,England,E92000001,0.005480673491532379,0.008122486861981046,0.00366605613561556
age_school,2021-06-11,2021-06-11,25,England,E92000001,0.0036550540457645194,0.00534012634716763,0.00248151102358232
age_school,2021-06-11,2021-06-11,35,England,E92000001,0.001180486895864745,0.001739299577776465,7.47146503860183e-4
age_school,2021-06-11,2021-06-11,50,England,E92000001,0.0010545750211284001,0.00156978969187631,7.315720572739219e-4
age_school,2021-06-11,2021-06-11,70,England,E92000001,6.52452692642887e-4,0.001055790971095955,3.92611900859737e-4
age_school,2021-06-12,2021-06-12,2,England,E92000001,0.00174295460356932,0.0029055632573367646,0.0010039899028512428
age_school,2021-06-12,2021-06-12,11,England,E92000001,0.002941614291434925,0.00481050855661667,0.00183396628514213
age_school,2021-06-12,2021-06-12,16,England,E92000001,0.005829536416423324,0.008565719244920226,0.003916178711398365
age_school,2021-06-12,2021-06-12,25,England,E92000001,0.003635345709025405,0.00532465081475585,0.002477959269890515
age_school,2021-06-12,2021-06-12,35,England,E92000001,0.0012097737317684951,0.00178134553214426,7.70320934210963e-4
age_school,2021-06-12,2021-06-12,50,England,E92000001,0.001077628765249445,0.0015925072989300998,7.528325373866739e-4
age_school,2021-06-12,2021-06-12,70,England,E92000001,6.77690673201391e-4,0.00109166154437176,4.10082569162849e-4
age_school,2021-06-13,2021-06-13,2,England,E92000001,0.0018252092734066501,0.00292767826614851,0.0010742152012637
age_school,2021-06-13,2021-06-13,11,England,E92000001,0.003179415147830135,0.00480519763279896,0.002028078989517195
age_school,2021-06-13,2021-06-13,16,England,E92000001,0.006376518771034356,0.009020088433003889,0.00437955288786406
age_school,2021-06-13,2021-06-13,25,England,E92000001,0.00351239681225784,0.00507586666953594,0.00243847876884323
age_school,2021-06-13,2021-06-13,35,England,E92000001,0.001247975302211325,0.00181123069181121,8.412892793075515e-4
age_school,2021-06-13,2021-06-13,50,England,E92000001,0.00115162541750102,0.0015872505024272948,8.283817557124386e-4
age_school,2021-06-13,2021-06-13,70,England,E92000001,7.153917731480646e-4,0.00112890617482783,0.00043865231752095797
age_school,2021-06-14,2021-06-14,2,England,E92000001,0.00193170753745767,0.00305614344997484,0.001151144411583265
age_school,2021-06-14,2021-06-14,11,England,E92000001,0.00333162692038103,0.0050154455296591,0.00213485343087509
age_school,2021-06-14,2021-06-14,16,England,E92000001,0.006874330710082385,0.009672174302646129,0.004787037009066391
age_school,2021-06-14,2021-06-14,25,England,E92000001,0.003514675277341725,0.004993144896147815,0.0024334808674128
age_school,2021-06-14,2021-06-14,35,England,E92000001,0.0013011393413197951,0.0018857077423622948,8.80189347924766e-4
age_school,2021-06-14,2021-06-14,50,England,E92000001,0.0011876904619367201,0.001632332638077405,8.535095340501874e-4
age_school,2021-06-14,2021-06-14,70,England,E92000001,7.425448565093375e-4,0.0011753299459707199,4.597999649139405e-4
age_school,2021-06-15,2021-06-15,2,England,E92000001,0.00208676751572602,0.0032644872980238347,0.001270396440621205
age_school,2021-06-15,2021-06-15,11,England,E92000001,0.003556895548010785,0.005311290855854765,0.0022727015417810348
age_school,2021-06-15,2021-06-15,16,England,E92000001,0.007453434547403216,0.010407247278348151,0.00524806570779437
age_school,2021-06-15,2021-06-15,25,England,E92000001,0.003533598111183595,0.005025759017314825,0.0024427561785489403
age_school,2021-06-15,2021-06-15,35,England,E92000001,0.0013746277329933698,0.0019820793895900003,9.360985485978865e-4
age_school,2021-06-15,2021-06-15,50,England,E92000001,0.00122603427037091,0.001672803170499275,8.78556289361598e-4
age_school,2021-06-15,2021-06-15,70,England,E92000001,7.71501525306594e-4,0.00121812693041842,4.7486628183198896e-4
age_school,2021-06-16,2021-06-16,2,England,E92000001,0.0022777428602159403,0.00354058378358634,0.00141893479891993
age_school,2021-06-16,2021-06-16,11,England,E92000001,0.00383787713550507,0.005714262196179255,0.0024832776897992298
age_school,2021-06-16,2021-06-16,16,England,E92000001,0.008132199675372726,0.01129219396421685,0.0057455859158791
age_school,2021-06-16,2021-06-16,25,England,E92000001,0.0035854910665229648,0.00509508761824282,0.002474323333450575
age_school,2021-06-16,2021-06-16,35,England,E92000001,0.001465958541155975,0.00211046958762824,0.001006138113892232
age_school,2021-06-16,2021-06-16,50,England,E92000001,0.00126678783489313,0.001704088578430835,9.08216081483307e-4
age_school,2021-06-16,2021-06-16,70,England,E92000001,8.068243340343986e-4,0.00126704458783354,4.952052849215995e-4
age_school,2021-06-17,2021-06-17,2,England,E92000001,0.0025181927973879897,0.00386285890728024,0.00159414099592671
age_school,2021-06-17,2021-06-17,11,England,E92000001,0.004169481401826535,0.0061060544443779655,0.0027484057805328603
age_school,2021-06-17,2021-06-17,16,England,E92000001,0.008958540292532666,0.012216469453692449,0.00641393043253384
age_school,2021-06-17,2021-06-17,25,England,E92000001,0.0036656449069614096,0.005155167574418544,0.00254356430990198
age_school,2021-06-17,2021-06-17,35,England,E92000001,0.0015757498772117902,0.00225360660642742,0.0010916463444348551
age_school,2021-06-17,2021-06-17,50,England,E92000001,0.001294411541540615,0.00174690143385497,9.39514050921643e-4
age_school,2021-06-17,2021-06-17,70,England,E92000001,8.43742683630353e-4,0.001313870068810665,5.17277511021308e-4
age_school,2021-06-18,2021-06-18,2,England,E92000001,0.0028101977635244,0.00425619005852617,0.00180865351939875
age_school,2021-06-18,2021-06-18,11,England,E92000001,0.004543056165720245,0.0065830212223494545,0.003046518987063445
age_school,2021-06-18,2021-06-18,16,England,E92000001,0.009863690167602801,0.01321989304193475,0.00715773334582223
age_school,2021-06-18,2021-06-18,25,England,E92000001,0.003784141820340755,0.005261001526630295,0.0026652255337987502
age_school,2021-06-18,2021-06-18,35,England,E92000001,0.00170396222706532,0.00240573981258501,0.0011910765171729248
age_school,2021-06-18,2021-06-18,50,England,E92000001,0.001326324873130595,0.00179748253903901,9.68485139131096e-4
age_school,2021-06-18,2021-06-18,70,England,E92000001,8.80718005644734e-4,0.00137467079218736,5.45490881286547e-4
age_school,2021-06-19,2021-06-19,2,England,E92000001,0.00316307739017147,0.004691463837203586,0.002087833310903095
age_school,2021-06-19,2021-06-19,11,England,E92000001,0.00495534895930249,0.00718053236588084,0.0033841496529139403
age_school,2021-06-19,2021-06-19,16,England,E92000001,0.010863740751110601,0.014431244429183199,0.007974288777659284
age_school,2021-06-19,2021-06-19,25,England,E92000001,0.00391102259549971,0.005384885778250191,0.0027843651044955897
age_school,2021-06-19,2021-06-19,35,England,E92000001,0.00184869413792385,0.0025634495991453047,0.00130519348406197
age_school,2021-06-19,2021-06-19,50,England,E92000001,0.0013610293585797299,0.00184782799788536,0.0010017376306153038
age_school,2021-06-19,2021-06-19,70,England,E92000001,9.175896098231094e-4,0.00142505773215141,5.760448449163901e-4
age_school,2021-06-20,2021-06-20,2,England,E92000001,0.00357949597522315,0.0051956274948179,0.00239537134664867
age_school,2021-06-20,2021-06-20,11,England,E92000001,0.005419604292784149,0.007684929454138865,0.003748353074021245
age_school,2021-06-20,2021-06-20,16,England,E92000001,0.0119907373304532,0.015793744053505247,0.009144545264848473
age_school,2021-06-20,2021-06-20,25,England,E92000001,0.004087362684585905,0.0055807509969986145,0.0029399713946496
age_school,2021-06-20,2021-06-20,35,England,E92000001,0.00202301781097141,0.00273824846164022,0.001445152470467875
age_school,2021-06-20,2021-06-20,50,England,E92000001,0.001404937521022575,0.0018929010943795751,0.0010478761556969802
age_school,2021-06-20,2021-06-20,70,England,E92000001,9.614417805928091e-4,0.00145834865071221,6.152226480967305e-4
age_school,2021-06-21,2021-06-21,2,England,E92000001,0.0040467477080461,0.0057783149472717,0.00274619255197184
age_school,2021-06-21,2021-06-21,11,England,E92000001,0.005941935866292945,0.00831258109500733,0.00412954896967168
age_school,2021-06-21,2021-06-21,16,England,E92000001,0.013143742353675651,0.0172375724146621,0.0101164230477414
age_school,2021-06-21,2021-06-21,25,England,E92000001,0.004306330491286646,0.005861786469848105,0.0030997958324743297
age_school,2021-06-21,2021-06-21,35,England,E92000001,0.00218225643735549,0.002945502647531595,0.001582933578333725
age_school,2021-06-21,2021-06-21,50,England,E92000001,0.001459729094348845,0.00195816531264884,0.00108689650231836
age_school,2021-06-21,2021-06-21,70,England,E92000001,0.00100806741921183,0.00151580204999925,6.4758787708301e-4
age_school,2021-06-22,2021-06-22,2,England,E92000001,0.00455974840496973,0.00639302281162919,0.0031183841971570052
age_school,2021-06-22,2021-06-22,11,England,E92000001,0.0065015755516422205,0.009003776707135164,0.0045602852895402
age_school,2021-06-22,2021-06-22,16,England,E92000001,0.0143683086466378,0.0187173270316837,0.011092165508473799
age_school,2021-06-22,2021-06-22,25,England,E92000001,0.00458664968804931,0.0062272286757126556,0.00331210373901924
age_school,2021-06-22,2021-06-22,35,England,E92000001,0.00233750245148183,0.003135965327040825,0.001712115241529465
age_school,2021-06-22,2021-06-22,50,England,E92000001,0.001527870682027965,0.0020439719109613197,0.001131235854284645
age_school,2021-06-22,2021-06-22,70,England,E92000001,0.0010552979768268652,0.001574040753221355,6.822364597033925e-4
age_school,2021-06-23,2021-06-23,2,England,E92000001,0.00509296624538414,0.00707020592809555,0.00351854498431
age_school,2021-06-23,2021-06-23,11,England,E92000001,0.00711158804102686,0.009729283357725294,0.00503975623079469
age_school,2021-06-23,2021-06-23,16,England,E92000001,0.0155958094311873,0.02002370141152055,0.0120073388679835
age_school,2021-06-23,2021-06-23,25,England,E92000001,0.0049537588763398505,0.00681007786538829,0.0035863592367568102
age_school,2021-06-23,2021-06-23,35,England,E92000001,0.002502902634039125,0.00331611026625741,0.00184323576225769
age_school,2021-06-23,2021-06-23,50,England,E92000001,0.001612224078792535,0.00214233983500839,0.001192926810157425
age_school,2021-06-23,2021-06-23,70,England,E92000001,0.001104183403791535,0.0016328974946526798,7.166694928084465e-4
age_school,2021-06-24,2021-06-24,2,England,E92000001,0.005667695549979165,0.008035162626193075,0.003951069676578815
age_school,2021-06-24,2021-06-24,11,England,E92000001,0.007767981498335829,0.010698005709345301,0.005543186752578045
age_school,2021-06-24,2021-06-24,16,England,E92000001,0.01669666693367675,0.0213574823943059,0.0128843424246434
age_school,2021-06-24,2021-06-24,25,England,E92000001,0.0054001453516648095,0.0073818553049774145,0.003922846084578555
age_school,2021-06-24,2021-06-24,35,England,E92000001,0.0026760471723730602,0.0035989147715203753,0.0019796321125568955
age_school,2021-06-24,2021-06-24,50,England,E92000001,0.001710893862404525,0.002257472530634125,0.0012607704478655498
age_school,2021-06-24,2021-06-24,70,England,E92000001,0.001152394655601085,0.001724745339652055,0.00075084244972305095
age_school,2021-06-25,2021-06-25,2,England,E92000001,0.00622803361639611,0.00879047900034689,0.0044030640729742845
age_school,2021-06-25,2021-06-25,11,England,E92000001,0.008482502275580995,0.01169109467939065,0.00604598274826491
age_school,2021-06-25,2021-06-25,16,England,E92000001,0.01780587701920595,0.02337018756487955,0.01376631418963345
age_school,2021-06-25,2021-06-25,25,England,E92000001,0.00592376342753468,0.00801097607529108,0.0042960635789012
age_school,2021-06-25,2021-06-25,35,England,E92000001,0.002850577636611265,0.003842262740592785,0.00210690945516827
age_school,2021-06-25,2021-06-25,50,England,E92000001,0.001811449507193575,0.002396365875431355,0.001348707414841605
age_school,2021-06-25,2021-06-25,70,England,E92000001,0.00120369906975692,0.0017974360570874952,7.860368496988256e-4
age_school,2021-06-26,2021-06-26,2,England,E92000001,0.006841401749204629,0.00948665927278848,0.00489296801885065
age_school,2021-06-26,2021-06-26,11,England,E92000001,0.00918666345548816,0.012474435921357002,0.006683808282235229
age_school,2021-06-26,2021-06-26,16,England,E92000001,0.0189509103815332,0.024076415048505998,0.0147469609116331
age_school,2021-06-26,2021-06-26,25,England,E92000001,0.006533919348994039,0.00865428841309791,0.00482774573136732
age_school,2021-06-26,2021-06-26,35,England,E92000001,0.0030057138111758202,0.00404419793935096,0.00224408821615438
age_school,2021-06-26,2021-06-26,50,England,E92000001,0.0019455583210960601,0.0025308133535568798,0.0014751454488945801
age_school,2021-06-26,2021-06-26,70,England,E92000001,0.0012644020232533402,0.0018608295469742999,8.316023418654519e-4
age_school,2021-06-27,2021-06-27,2,England,E92000001,0.00740713516688582,0.01015308360553915,0.00539417148191909
age_school,2021-06-27,2021-06-27,11,England,E92000001,0.01002643893049091,0.013445882276046449,0.00732582097479225
age_school,2021-06-27,2021-06-27,16,England,E92000001,0.01999509120303155,0.025058876341153752,0.01553921947555385
age_school,2021-06-27,2021-06-27,25,England,E92000001,0.00721835315605148,0.0094027692980193,0.005405996603669956
age_school,2021-06-27,2021-06-27,35,England,E92000001,0.00324741856440331,0.00421608378788831,0.0024300306634589203
age_school,2021-06-27,2021-06-27,50,England,E92000001,0.00209414273949699,0.0027000316166556097,0.0015948066285883448
age_school,2021-06-27,2021-06-27,70,England,E92000001,0.001322261456299205,0.00193019231345861,8.820689758021655e-4
age_school,2021-06-28,2021-06-28,2,England,E92000001,0.007999549256104944,0.0109145778477387,0.005879535421446355
age_school,2021-06-28,2021-06-28,11,England,E92000001,0.0108594786622363,0.01444758086876415,0.00805023529006974
age_school,2021-06-28,2021-06-28,16,England,E92000001,0.020818903511171147,0.026221055494412504,0.016155268919210302
age_school,2021-06-28,2021-06-28,25,England,E92000001,0.00790272054095212,0.01018247093693515,0.005962243804308635
age_school,2021-06-28,2021-06-28,35,England,E92000001,0.003442735501599215,0.004484053983716915,0.0025870626693177247
age_school,2021-06-28,2021-06-28,50,England,E92000001,0.00225885340006816,0.002905562184760835,0.00172325467129055
age_school,2021-06-28,2021-06-28,70,England,E92000001,0.00137437017493357,0.0019950671254947653,9.18272428654626e-4
age_school,2021-06-29,2021-06-29,2,England,E92000001,0.008597273795382984,0.011640164690214401,0.0063415698153252795
age_school,2021-06-29,2021-06-29,11,England,E92000001,0.011727344233111451,0.015532477736334,0.008743412166996176
age_school,2021-06-29,2021-06-29,16,England,E92000001,0.0214350186488576,0.02724729891308705,0.01665002320409635
age_school,2021-06-29,2021-06-29,25,England,E92000001,0.00862263845387269,0.0110669166349255,0.00652966623829801
age_school,2021-06-29,2021-06-29,35,England,E92000001,0.0036478682537289453,0.0047659022770211844,0.00277568939645346
age_school,2021-06-29,2021-06-29,50,England,E92000001,0.002444037608177615,0.00313827652863838,0.0018742420891838
age_school,2021-06-29,2021-06-29,70,England,E92000001,0.001437762020749865,0.002075991889739035,9.585671294033845e-4
age_school,2021-06-30,2021-06-30,2,England,E92000001,0.00916896569495015,0.01233722372649705,0.0068232081914609746
age_school,2021-06-30,2021-06-30,11,England,E92000001,0.01261548777359815,0.016609261200457602,0.00942994115482745
age_school,2021-06-30,2021-06-30,16,England,E92000001,0.02212445618070665,0.02817334148225685,0.01725948155349235
age_school,2021-06-30,2021-06-30,25,England,E92000001,0.009366243529609946,0.011948489112460752,0.007114318990510515
age_school,2021-06-30,2021-06-30,35,England,E92000001,0.00392685896777684,0.005071056194183565,0.0030009853366838096
age_school,2021-06-30,2021-06-30,50,England,E92000001,0.00265000747314776,0.003378054279405285,0.00204833748331172
age_school,2021-06-30,2021-06-30,70,England,E92000001,0.0015051702678236301,0.00214525890764875,0.00100287108891551
age_school,2021-07-01,2021-07-01,2,England,E92000001,0.009734593335859826,0.0129783370217645,0.007277343605868359
age_school,2021-07-01,2021-07-01,11,England,E92000001,0.01353056344453935,0.01763351445728565,0.0102136663670672
age_school,2021-07-01,2021-07-01,16,England,E92000001,0.02277231976807035,0.02908493930602575,0.01789246198502415
age_school,2021-07-01,2021-07-01,25,England,E92000001,0.010084512892077655,0.01277623028074185,0.00772106058305098
age_school,2021-07-01,2021-07-01,35,England,E92000001,0.00422214315628066,0.005413816154341999,0.00325009183549409
age_school,2021-07-01,2021-07-01,50,England,E92000001,0.0028732688031799097,0.0036392874812062447,0.0022489921620381
age_school,2021-07-01,2021-07-01,70,England,E92000001,0.00157128866890823,0.002212633069177945,0.001053434638572525
age_school,2021-07-02,2021-07-02,2,England,E92000001,0.010262986866087,0.01374617465367585,0.007723591768698229
age_school,2021-07-02,2021-07-02,11,England,E92000001,0.014437499756389801,0.01867231516001045,0.0110544702613737
age_school,2021-07-02,2021-07-02,16,England,E92000001,0.02353783411427205,0.02997540093367695,0.01856714598838205
age_school,2021-07-02,2021-07-02,25,England,E92000001,0.01075224619222755,0.0135538560201625,0.00829047561713334
age_school,2021-07-02,2021-07-02,35,England,E92000001,0.00456366474283824,0.0058468332292502395,0.003542180139945975
age_school,2021-07-02,2021-07-02,50,England,E92000001,0.00311717655733066,0.00391280395735758,0.002466374968034105
age_school,2021-07-02,2021-07-02,70,England,E92000001,0.001629340568169315,0.00227859951485005,0.001106616956273055
age_school,2021-07-03,2021-07-03,2,England,E92000001,0.010788780101516099,0.014415356959295602,0.00812378835355114
age_school,2021-07-03,2021-07-03,11,England,E92000001,0.015346464525139398,0.01971841042174265,0.0117513671358947
age_school,2021-07-03,2021-07-03,16,England,E92000001,0.0243133447055809,0.0309693743285364,0.019275655303512648
age_school,2021-07-03,2021-07-03,25,England,E92000001,0.0113672858260486,0.014214469697581101,0.008856008492331889
age_school,2021-07-03,2021-07-03,35,England,E92000001,0.004962961838385484,0.006355493292962355,0.0038764982697657904
age_school,2021-07-03,2021-07-03,50,England,E92000001,0.0033783126761915703,0.0042119463479943706,0.00269485375760963
age_school,2021-07-03,2021-07-03,70,England,E92000001,0.001693464835513865,0.00235438846338083,0.001161279286476755
age_school,2021-07-04,2021-07-04,2,England,E92000001,0.011331059368911198,0.0146659473374594,0.008586195862748006
age_school,2021-07-04,2021-07-04,11,England,E92000001,0.016253950308923952,0.020566581308490702,0.01266877231836485
age_school,2021-07-04,2021-07-04,16,England,E92000001,0.02518431090345645,0.031487760784163446,0.0206277864674725
