level,start_date,end_date,variant,geography,geography_code,region,proportion_pos,proportion_pos_high_95,proportion_pos_low_95
variant_national,2022-01-03,2022-01-03,omicron_ba_1_variant_compatible,Northern Ireland,N92000002,NA,0.0503095566590957,0.0587619446206236,0.0428760253461963
variant_national,2022-01-03,2022-01-03,omicron_ba_1_variant_compatible,Scotland,S92000003,NA,0.0491296145436185,0.0541775989405852,0.0443706877209871
variant_national,2022-01-03,2022-01-03,omicron_ba_1_variant_compatible,Wales,W92000004,NA,0.050672322177913405,0.056693959368294806,0.0449924818215465
variant_national,2022-01-03,2022-01-03,omicron_variant_compatible,England,E92000001,NA,0.06086161011958685,0.06266217784756889,0.0590768049777574
variant_national,2022-01-03,2022-01-03,omicron_variant_compatible,Northern Ireland,N92000002,NA,0.052440290418954705,0.06164922894877975,0.04378056060278765
variant_national,2022-01-03,2022-01-03,omicron_variant_compatible,Scotland,S92000003,NA,0.048428563767029545,0.05350875441346175,0.04363596226121995
variant_national,2022-01-03,2022-01-03,omicron_variant_compatible,Wales,W92000004,NA,0.0504198664601398,0.0571072586590627,0.04413810315477934
variant_national,2022-01-03,2022-01-03,virus_too_low_for_variant_to_be_identifiable,England,E92000001,NA,0.00216876157665425,0.00247331832790075,0.0018964657691357002
variant_national,2022-01-03,2022-01-03,virus_too_low_for_variant_to_be_identifiable,Northern Ireland,N92000002,NA,0.0019308702269332301,0.00319814206729689,9.92688038549895e-4
variant_national,2022-01-03,2022-01-03,virus_too_low_for_variant_to_be_identifiable,Scotland,S92000003,NA,0.00193914451803124,0.0028945579537516903,0.00122675483077657
variant_national,2022-01-03,2022-01-03,virus_too_low_for_variant_to_be_identifiable,Wales,W92000004,NA,0.00129400612230266,0.00213774798847879,7.016140350483039e-4
variant_national,2022-01-04,2022-01-04,delta_variant_compatible,England,E92000001,NA,0.00373545322660226,0.004207997203540955,0.00330396235542821
variant_national,2022-01-04,2022-01-04,delta_variant_compatible,Northern Ireland,N92000002,NA,0.0041866756240391,0.006518089385427885,0.002428269285241285
variant_national,2022-01-04,2022-01-04,delta_variant_compatible,Scotland,S92000003,NA,0.003954870333577375,0.005437804826832225,0.0027256067899020754
variant_national,2022-01-04,2022-01-04,delta_variant_compatible,Wales,W92000004,NA,0.004320544805838505,0.006225542502415905,0.002785229085676895
variant_national,2022-01-04,2022-01-04,not_compatible_with_omicron_ba_1_variant,England,E92000001,NA,0.0034533061116458403,0.00381154687807235,0.00311199380304762
variant_national,2022-01-04,2022-01-04,not_compatible_with_omicron_ba_1_variant,Northern Ireland,N92000002,NA,0.00516097245728961,0.007291640685648099,0.00339467298833043
variant_national,2022-01-04,2022-01-04,not_compatible_with_omicron_ba_1_variant,Scotland,S92000003,NA,0.0037279024530536098,0.00502931040981924,0.0026542226617561997
variant_national,2022-01-04,2022-01-04,not_compatible_with_omicron_ba_1_variant,Wales,W92000004,NA,0.00370333427836136,0.0051079688529089996,0.0025683682272092
variant_national,2022-01-04,2022-01-04,omicron_ba_1_variant_compatible,England,E92000001,NA,0.061604036950139406,0.0632759614182942,0.060001187410336804
variant_national,2022-01-04,2022-01-04,omicron_ba_1_variant_compatible,Northern Ireland,N92000002,NA,0.051234154124419506,0.0594460795457501,0.0436682866986943
variant_national,2022-01-04,2022-01-04,omicron_ba_1_variant_compatible,Scotland,S92000003,NA,0.049133092989654396,0.0538797391250211,0.0444700498747392
variant_national,2022-01-04,2022-01-04,omicron_ba_1_variant_compatible,Wales,W92000004,NA,0.049530862690404104,0.0554846011512491,0.0441332768604579
variant_national,2022-01-04,2022-01-04,omicron_variant_compatible,England,E92000001,NA,0.0612854814591231,0.06327652708582825,0.05935761959051125
variant_national,2022-01-04,2022-01-04,omicron_variant_compatible,Northern Ireland,N92000002,NA,0.05392694470645925,0.063805631793414,0.0448338191962071
variant_national,2022-01-04,2022-01-04,omicron_variant_compatible,Scotland,S92000003,NA,0.0489818792813086,0.05427789505167305,0.04401622341879351
variant_national,2022-01-04,2022-01-04,omicron_variant_compatible,Wales,W92000004,NA,0.0505191103610895,0.057826204410183546,0.0436882966928654
variant_national,2022-01-04,2022-01-04,virus_too_low_for_variant_to_be_identifiable,England,E92000001,NA,0.00225975997045366,0.00256916662838441,0.00198704294507704
variant_national,2022-01-04,2022-01-04,virus_too_low_for_variant_to_be_identifiable,Northern Ireland,N92000002,NA,0.0020839185595238497,0.00340741599862931,0.00108935435457956
variant_national,2022-01-04,2022-01-04,virus_too_low_for_variant_to_be_identifiable,Scotland,S92000003,NA,0.00204691447526866,0.00304209200330421,0.00132494533843243
variant_national,2022-01-04,2022-01-04,virus_too_low_for_variant_to_be_identifiable,Wales,W92000004,NA,0.00136920433469432,0.0022100797216507502,7.51583250169488e-4
variant_national,2022-01-05,2022-01-05,delta_variant_compatible,England,E92000001,NA,0.0034776965053214,0.00396550690086365,0.0030402618068087603
variant_national,2022-01-05,2022-01-05,delta_variant_compatible,Northern Ireland,N92000002,NA,0.003981005946241735,0.006316022827910975,0.00225406792986535
variant_national,2022-01-05,2022-01-05,delta_variant_compatible,Scotland,S92000003,NA,0.0037008544774001654,0.005187638599374725,0.002483113465415545
variant_national,2022-01-05,2022-01-05,delta_variant_compatible,Wales,W92000004,NA,0.003972396619557935,0.0058767271145097645,0.0024610477334194797
variant_national,2022-01-05,2022-01-05,not_compatible_with_omicron_ba_1_variant,England,E92000001,NA,0.00317744762716941,0.0035073235772692902,0.0028596997571454803
variant_national,2022-01-05,2022-01-05,not_compatible_with_omicron_ba_1_variant,Northern Ireland,N92000002,NA,0.00503276075186845,0.0070731210376951004,0.0033394152146117
variant_national,2022-01-05,2022-01-05,not_compatible_with_omicron_ba_1_variant,Scotland,S92000003,NA,0.0033507864405024203,0.00453882015116793,0.00239370453314593
variant_national,2022-01-05,2022-01-05,not_compatible_with_omicron_ba_1_variant,Wales,W92000004,NA,0.00327529829951279,0.00461077443297109,0.00221351375983178
variant_national,2022-01-05,2022-01-05,omicron_ba_1_variant_compatible,England,E92000001,NA,0.0607633484384662,0.0623712199405122,0.0592285578409683
variant_national,2022-01-05,2022-01-05,omicron_ba_1_variant_compatible,Northern Ireland,N92000002,NA,0.0515739995863988,0.059430453717146,0.043965453044574596
variant_national,2022-01-05,2022-01-05,omicron_ba_1_variant_compatible,Scotland,S92000003,NA,0.0486864538110067,0.053306088573519504,0.0441137319523276
variant_national,2022-01-05,2022-01-05,omicron_ba_1_variant_compatible,Wales,W92000004,NA,0.0483355725937408,0.0539203824956732,0.0432171833675247
variant_national,2022-01-05,2022-01-05,omicron_variant_compatible,England,E92000001,NA,0.06142961152159825,0.06364444216668534,0.05928027024399605
variant_national,2022-01-05,2022-01-05,omicron_variant_compatible,Northern Ireland,N92000002,NA,0.05516369535688065,0.06612427085172004,0.045187250347304656
variant_national,2022-01-05,2022-01-05,omicron_variant_compatible,Scotland,S92000003,NA,0.0492716797073398,0.05506483001735575,0.04393035140770835
variant_national,2022-01-05,2022-01-05,omicron_variant_compatible,Wales,W92000004,NA,0.05021016967131385,0.0583977229076692,0.042862890498274145
variant_national,2022-01-05,2022-01-05,virus_too_low_for_variant_to_be_identifiable,England,E92000001,NA,0.0023499089307261302,0.0026725925793809804,0.0020818138867794
variant_national,2022-01-05,2022-01-05,virus_too_low_for_variant_to_be_identifiable,Northern Ireland,N92000002,NA,0.00225476353160879,0.0036251695161735797,0.00120896941606186
variant_national,2022-01-05,2022-01-05,virus_too_low_for_variant_to_be_identifiable,Scotland,S92000003,NA,0.0021465316833221702,0.0031639110200799596,0.0014045101452873298
variant_national,2022-01-05,2022-01-05,virus_too_low_for_variant_to_be_identifiable,Wales,W92000004,NA,0.00145227640680021,0.00229631047567494,8.18332492909317e-4
variant_national,2022-01-06,2022-01-06,delta_variant_compatible,England,E92000001,NA,0.00325120941942422,0.0037563096937577945,0.0028003797700111247
variant_national,2022-01-06,2022-01-06,delta_variant_compatible,Northern Ireland,N92000002,NA,0.00379783056600505,0.006138469868166135,0.0021028464509525
variant_national,2022-01-06,2022-01-06,delta_variant_compatible,Scotland,S92000003,NA,0.00346983412327423,0.0049917940843379445,0.00224789039775113
variant_national,2022-01-06,2022-01-06,delta_variant_compatible,Wales,W92000004,NA,0.00366103050679491,0.0055982060198085295,0.00216807199480455
variant_national,2022-01-06,2022-01-06,not_compatible_with_omicron_ba_1_variant,England,E92000001,NA,0.0029452831157436997,0.0032638485348023397,0.00264598577661296
variant_national,2022-01-06,2022-01-06,not_compatible_with_omicron_ba_1_variant,Northern Ireland,N92000002,NA,0.004949618225125759,0.00699798705288549,0.0033208372440455603
variant_national,2022-01-06,2022-01-06,not_compatible_with_omicron_ba_1_variant,Scotland,S92000003,NA,0.0030043570278445704,0.00411185031947088,0.00214118339290179
variant_national,2022-01-06,2022-01-06,not_compatible_with_omicron_ba_1_variant,Wales,W92000004,NA,0.00292419006695477,0.0041263751967271604,0.0019127856521508398
variant_national,2022-01-06,2022-01-06,omicron_ba_1_variant_compatible,England,E92000001,NA,0.059570414783914505,0.0611476864283402,0.0580517279412759
variant_national,2022-01-06,2022-01-06,omicron_ba_1_variant_compatible,Northern Ireland,N92000002,NA,0.0513917961529575,0.0589298544931465,0.044179230406696
variant_national,2022-01-06,2022-01-06,omicron_ba_1_variant_compatible,Scotland,S92000003,NA,0.0478586548437719,0.0524188631718489,0.043489691622091604
variant_national,2022-01-06,2022-01-06,omicron_ba_1_variant_compatible,Wales,W92000004,NA,0.0467925837510246,0.0522460141992282,0.0418462732245306
variant_national,2022-01-06,2022-01-06,omicron_variant_compatible,England,E92000001,NA,0.061341422919094155,0.06383279726005431,0.05891706377887494
variant_national,2022-01-06,2022-01-06,omicron_variant_compatible,Northern Ireland,N92000002,NA,0.05619955628227691,0.06839719134399305,0.04513930716817255
variant_national,2022-01-06,2022-01-06,omicron_variant_compatible,Scotland,S92000003,NA,0.049345897981077746,0.055724108481093354,0.0434507623094155
variant_national,2022-01-06,2022-01-06,omicron_variant_compatible,Wales,W92000004,NA,0.049581858275279056,0.0584971734159872,0.041563717745384546
variant_national,2022-01-06,2022-01-06,virus_too_low_for_variant_to_be_identifiable,England,E92000001,NA,0.0024584047463598697,0.00277921562849788,0.00217686760549516
variant_national,2022-01-06,2022-01-06,virus_too_low_for_variant_to_be_identifiable,Northern Ireland,N92000002,NA,0.00244318151593022,0.0038347824087744896,0.00134157387034053
variant_national,2022-01-06,2022-01-06,virus_too_low_for_variant_to_be_identifiable,Scotland,S92000003,NA,0.00224941836883462,0.00329706046292147,0.00149102647523134
variant_national,2022-01-06,2022-01-06,virus_too_low_for_variant_to_be_identifiable,Wales,W92000004,NA,0.00154430315719507,0.00241628790456117,8.944227297782189e-4
variant_national,2022-01-07,2022-01-07,delta_variant_compatible,England,E92000001,NA,0.0026968045934972302,0.0030176102106105602,0.0023991059209386
variant_national,2022-01-07,2022-01-07,delta_variant_compatible,Northern Ireland,N92000002,NA,0.00450264405231948,0.00656160656903998,0.0028544771954446104
variant_national,2022-01-07,2022-01-07,delta_variant_compatible,Scotland,S92000003,NA,0.003260328209113275,0.004806238095039055,0.002032891277107985
variant_national,2022-01-07,2022-01-07,delta_variant_compatible,Wales,W92000004,NA,0.0026264671288382603,0.0038174441188368003,0.0016914854896154
variant_national,2022-01-07,2022-01-07,not_compatible_with_omicron_ba_1_variant,England,E92000001,NA,0.00275254997335686,0.00305048848622332,0.00246445459795217
variant_national,2022-01-07,2022-01-07,not_compatible_with_omicron_ba_1_variant,Northern Ireland,N92000002,NA,0.00491248287260726,0.0069373004689379306,0.0033284476639944397
variant_national,2022-01-07,2022-01-07,not_compatible_with_omicron_ba_1_variant,Scotland,S92000003,NA,0.00270884372034371,0.00372005241206029,0.00192870193612908
variant_national,2022-01-07,2022-01-07,not_compatible_with_omicron_ba_1_variant,Wales,W92000004,NA,0.00262385514013015,0.00374959115098487,0.00168435078331288
variant_national,2022-01-07,2022-01-07,omicron_ba_1_variant_compatible,England,E92000001,NA,0.058137065216381,0.0596891448011009,0.056633669166683706
variant_national,2022-01-07,2022-01-07,omicron_ba_1_variant_compatible,Northern Ireland,N92000002,NA,0.0507838843304002,0.057866355487450595,0.043964230616328696
variant_national,2022-01-07,2022-01-07,omicron_ba_1_variant_compatible,Scotland,S92000003,NA,0.0472697977717958,0.051551598963688,0.0430433056669251
variant_national,2022-01-07,2022-01-07,omicron_ba_1_variant_compatible,Wales,W92000004,NA,0.0449525188461344,0.0502575040649403,0.0401609575890223
variant_national,2022-01-07,2022-01-07,omicron_variant_compatible,England,E92000001,NA,0.0586719633820384,0.0603221972983565,0.057033596928678
variant_national,2022-01-07,2022-01-07,omicron_variant_compatible,Northern Ireland,N92000002,NA,0.0535434449570197,0.061789198248830904,0.046168908764359695
variant_national,2022-01-07,2022-01-07,omicron_variant_compatible,Scotland,S92000003,NA,0.04925305452488331,0.0562611367577243,0.042814660217827705
variant_national,2022-01-07,2022-01-07,omicron_variant_compatible,Wales,W92000004,NA,0.045608394866139206,0.050992674253565,0.040369376777121796
variant_national,2022-01-07,2022-01-07,virus_too_low_for_variant_to_be_identifiable,England,E92000001,NA,0.0025380186747533803,0.002841552335195785,0.0022618730818615004
variant_national,2022-01-07,2022-01-07,virus_too_low_for_variant_to_be_identifiable,Northern Ireland,N92000002,NA,0.0026405178534149804,0.004128828149562129,0.0015135767254397252
variant_national,2022-01-07,2022-01-07,virus_too_low_for_variant_to_be_identifiable,Scotland,S92000003,NA,0.00235182169171398,0.00341536566042139,0.00155961267745144
variant_national,2022-01-07,2022-01-07,virus_too_low_for_variant_to_be_identifiable,Wales,W92000004,NA,0.00164344512963319,0.0025257811748243646,9.738011131575756e-4
variant_national,2022-01-08,2022-01-08,delta_variant_compatible,England,E92000001,NA,0.0025111330450984896,0.0028096378377873397,0.0022196114657966103
variant_national,2022-01-08,2022-01-08,delta_variant_compatible,Northern Ireland,N92000002,NA,0.00438830544130337,0.006400740950305191,0.00274115710743992
variant_national,2022-01-08,2022-01-08,delta_variant_compatible,Scotland,S92000003,NA,0.00233216024689561,0.00322827161312936,0.00155162804002644
variant_national,2022-01-08,2022-01-08,delta_variant_compatible,Wales,W92000004,NA,0.00238318288234024,0.0035232023541083303,0.00148061719545352
variant_national,2022-01-08,2022-01-08,not_compatible_with_omicron_ba_1_variant,England,E92000001,NA,0.0025951107087208904,0.0028861014103851302,0.00231599441742094
variant_national,2022-01-08,2022-01-08,not_compatible_with_omicron_ba_1_variant,Northern Ireland,N92000002,NA,0.00492283539012248,0.00692252245337547,0.00338005021462492
variant_national,2022-01-08,2022-01-08,not_compatible_with_omicron_ba_1_variant,Scotland,S92000003,NA,0.00245423776768907,0.00336291483030972,0.0017337159518199998
variant_national,2022-01-08,2022-01-08,not_compatible_with_omicron_ba_1_variant,Wales,W92000004,NA,0.00236974723941825,0.00338995239205301,0.0015043740649679498
variant_national,2022-01-08,2022-01-08,omicron_ba_1_variant_compatible,England,E92000001,NA,0.0565679679240424,0.0581110016948225,0.0550726744823404
variant_national,2022-01-08,2022-01-08,omicron_ba_1_variant_compatible,Northern Ireland,N92000002,NA,0.0498669847090764,0.0567159819026194,0.043427376579943694
variant_national,2022-01-08,2022-01-08,omicron_ba_1_variant_compatible,Scotland,S92000003,NA,0.045995489770113,0.0501605089968456,0.0418939444500956
variant_national,2022-01-08,2022-01-08,omicron_ba_1_variant_compatible,Wales,W92000004,NA,0.042678212335787606,0.0473178162714631,0.0381353963062031
variant_national,2022-01-08,2022-01-08,omicron_variant_compatible,England,E92000001,NA,0.057108779882947804,0.058696554437165496,0.055578135793848606
variant_national,2022-01-08,2022-01-08,omicron_variant_compatible,Northern Ireland,N92000002,NA,0.0531438634985229,0.060949535904511395,0.0459329189167794
variant_national,2022-01-08,2022-01-08,omicron_variant_compatible,Scotland,S92000003,NA,0.045395770359006306,0.0498591557082664,0.0413142126085705
variant_national,2022-01-08,2022-01-08,omicron_variant_compatible,Wales,W92000004,NA,0.043062949097888596,0.0482669266098953,0.0381433522938262
variant_national,2022-01-08,2022-01-08,virus_too_low_for_variant_to_be_identifiable,England,E92000001,NA,0.0026232811239484052,0.0029288386394792296,0.0023407672416921
variant_national,2022-01-08,2022-01-08,virus_too_low_for_variant_to_be_identifiable,Northern Ireland,N92000002,NA,0.002845049285456605,0.004394927804280189,0.001673271771112375
variant_national,2022-01-08,2022-01-08,virus_too_low_for_variant_to_be_identifiable,Scotland,S92000003,NA,0.002454603395013585,0.00349210766116092,0.00165029968519566
variant_national,2022-01-08,2022-01-08,virus_too_low_for_variant_to_be_identifiable,Wales,W92000004,NA,0.001749863698708885,0.0026798777552315403,0.00105762432866004
variant_national,2022-01-09,2022-01-09,delta_variant_compatible,England,E92000001,NA,0.0023524224984953703,0.0026479837181255,0.00206614710832125
variant_national,2022-01-09,2022-01-09,delta_variant_compatible,Northern Ireland,N92000002,NA,0.00429096662169779,0.0062922884793231906,0.0026047229655621
variant_national,2022-01-09,2022-01-09,delta_variant_compatible,Scotland,S92000003,NA,0.00214125276402453,0.0030388975360151997,0.00139779753685195
variant_national,2022-01-09,2022-01-09,delta_variant_compatible,Wales,W92000004,NA,0.00217280325711972,0.00326597491588626,0.0012996863685385098
variant_national,2022-01-09,2022-01-09,not_compatible_with_omicron_ba_1_variant,England,E92000001,NA,0.00246919823317233,0.0027516787678302,0.0021934684536515
variant_national,2022-01-09,2022-01-09,not_compatible_with_omicron_ba_1_variant,Northern Ireland,N92000002,NA,0.00498272929441164,0.00701008801980655,0.00346005156374644
variant_national,2022-01-09,2022-01-09,not_compatible_with_omicron_ba_1_variant,Scotland,S92000003,NA,0.00223380786461741,0.0030746280309724,0.0015527908249498201
variant_national,2022-01-09,2022-01-09,not_compatible_with_omicron_ba_1_variant,Wales,W92000004,NA,0.00215645550243109,0.0031196014519206698,0.00133857508894409
variant_national,2022-01-09,2022-01-09,omicron_ba_1_variant_compatible,England,E92000001,NA,0.0550596289018139,0.0565224210681468,0.0536389957457977
variant_national,2022-01-09,2022-01-09,omicron_ba_1_variant_compatible,Northern Ireland,N92000002,NA,0.0487645286796105,0.055316839084856906,0.042479921933321396
variant_national,2022-01-09,2022-01-09,omicron_ba_1_variant_compatible,Scotland,S92000003,NA,0.0445130320173568,0.0484824511543876,0.040528571937924196
variant_national,2022-01-09,2022-01-09,omicron_ba_1_variant_compatible,Wales,W92000004,NA,0.040066811130085096,0.0449523980976217,0.0356384427286405
variant_national,2022-01-09,2022-01-09,omicron_variant_compatible,England,E92000001,NA,0.0552654509548581,0.0567767637879636,0.053808903075781095
variant_national,2022-01-09,2022-01-09,omicron_variant_compatible,Northern Ireland,N92000002,NA,0.0524715916165978,0.059851450454479795,0.0454756531774565
variant_national,2022-01-09,2022-01-09,omicron_variant_compatible,Scotland,S92000003,NA,0.044131024912819096,0.048355684047753096,0.0402323370874511
variant_national,2022-01-09,2022-01-09,omicron_variant_compatible,Wales,W92000004,NA,0.0402974881678812,0.0452808406990023,0.035529225265911
variant_national,2022-01-09,2022-01-09,virus_too_low_for_variant_to_be_identifiable,England,E92000001,NA,0.002698841310573295,0.0030055115352480505,0.0024074952392165597
variant_national,2022-01-09,2022-01-09,virus_too_low_for_variant_to_be_identifiable,Northern Ireland,N92000002,NA,0.003060772288093885,0.00468331845525412,0.0018309995794430001
variant_national,2022-01-09,2022-01-09,virus_too_low_for_variant_to_be_identifiable,Scotland,S92000003,NA,0.0025290659136409,0.00358173123046891,0.001715023560371135
variant_national,2022-01-09,2022-01-09,virus_too_low_for_variant_to_be_identifiable,Wales,W92000004,NA,0.00187260867693116,0.002835926486335685,0.00114672488742213
variant_national,2022-01-10,2022-01-10,delta_variant_compatible,England,E92000001,NA,0.00221685133612217,0.0025163689139475597,0.00193060219315319
variant_national,2022-01-10,2022-01-10,delta_variant_compatible,Northern Ireland,N92000002,NA,0.00420878245044825,0.00630870472182426,0.00250132469710614
variant_national,2022-01-10,2022-01-10,delta_variant_compatible,Scotland,S92000003,NA,0.0019729237594506097,0.0028866434925108,0.00124562977893649
variant_national,2022-01-10,2022-01-10,delta_variant_compatible,Wales,W92000004,NA,0.00199045079924447,0.00310633314857959,0.0011390702453981702
variant_national,2022-01-10,2022-01-10,not_compatible_with_omicron_ba_1_variant,England,E92000001,NA,0.00236738319290099,0.00262759251133538,0.00210565352654422
variant_national,2022-01-10,2022-01-10,not_compatible_with_omicron_ba_1_variant,Northern Ireland,N92000002,NA,0.00509482969127265,0.0070606873194083595,0.00354215162976607
variant_national,2022-01-10,2022-01-10,not_compatible_with_omicron_ba_1_variant,Scotland,S92000003,NA,0.00204566728427876,0.0028449082289802004,0.00140025827395989
variant_national,2022-01-10,2022-01-10,not_compatible_with_omicron_ba_1_variant,Wales,W92000004,NA,0.00197538905532484,0.00291209443258814,0.0011942413051295301
variant_national,2022-01-10,2022-01-10,omicron_ba_1_variant_compatible,England,E92000001,NA,0.0536951201312821,0.0551819811071614,0.0522846228788667
variant_national,2022-01-10,2022-01-10,omicron_ba_1_variant_compatible,Northern Ireland,N92000002,NA,0.0475949251376904,0.0541151190413355,0.041638149560983904
variant_national,2022-01-10,2022-01-10,omicron_ba_1_variant_compatible,Scotland,S92000003,NA,0.0429324239796321,0.046760074242666,0.0391273816690052
variant_national,2022-01-10,2022-01-10,omicron_ba_1_variant_compatible,Wales,W92000004,NA,0.0380837152536352,0.0429185674178576,0.0335553988476218
variant_national,2022-01-10,2022-01-10,omicron_variant_compatible,England,E92000001,NA,0.0532258470268427,0.0546853000142127,0.051810672625938393
variant_national,2022-01-10,2022-01-10,omicron_variant_compatible,Northern Ireland,N92000002,NA,0.0515949830142882,0.0588724029460335,0.0445832138437531
variant_national,2022-01-10,2022-01-10,omicron_variant_compatible,Scotland,S92000003,NA,0.042723314339995204,0.0467179313771264,0.038828570303277
variant_national,2022-01-10,2022-01-10,omicron_variant_compatible,Wales,W92000004,NA,0.037436137787247,0.042342395804313,0.032845682485871504
variant_national,2022-01-10,2022-01-10,virus_too_low_for_variant_to_be_identifiable,England,E92000001,NA,0.0027627313023377703,0.0030701915861573096,0.00246906600208535
variant_national,2022-01-10,2022-01-10,virus_too_low_for_variant_to_be_identifiable,Northern Ireland,N92000002,NA,0.00330239742019093,0.005026540613484781,0.001989235467443425
variant_national,2022-01-10,2022-01-10,virus_too_low_for_variant_to_be_identifiable,Scotland,S92000003,NA,0.00259232158111103,0.00366769954583985,0.00173746160313071
variant_national,2022-01-10,2022-01-10,virus_too_low_for_variant_to_be_identifiable,Wales,W92000004,NA,0.0020270404364563753,0.00306327892573807,0.001234395806240815
variant_national,2022-01-11,2022-01-11,delta_variant_compatible,England,E92000001,NA,0.00210093577218053,0.00241264781044692,0.00181067412231992
variant_national,2022-01-11,2022-01-11,delta_variant_compatible,Northern Ireland,N92000002,NA,0.00414003696672667,0.0064059239067281205,0.00236629337023861
variant_national,2022-01-11,2022-01-11,delta_variant_compatible,Scotland,S92000003,NA,0.0018241754305494602,0.00275761241902344,0.00109761125540734
variant_national,2022-01-11,2022-01-11,delta_variant_compatible,Wales,W92000004,NA,0.00183162724078995,0.0029692197215550296,9.85156732836018e-4
variant_national,2022-01-11,2022-01-11,not_compatible_with_omicron_ba_1_variant,England,E92000001,NA,0.00227690297147417,0.0025406899806761003,0.00203388099053684
variant_national,2022-01-11,2022-01-11,not_compatible_with_omicron_ba_1_variant,Northern Ireland,N92000002,NA,0.00524772874112976,0.007210430231874459,0.0036204189574356297
variant_national,2022-01-11,2022-01-11,not_compatible_with_omicron_ba_1_variant,Scotland,S92000003,NA,0.00188745561186539,0.0026395652126541005,0.00127571749452489
variant_national,2022-01-11,2022-01-11,not_compatible_with_omicron_ba_1_variant,Wales,W92000004,NA,0.0018314058603515302,0.00272515873424201,0.00108144989171693
variant_national,2022-01-11,2022-01-11,omicron_ba_1_variant_compatible,England,E92000001,NA,0.0520040695861479,0.0533870642282218,0.050665783794951305
variant_national,2022-01-11,2022-01-11,omicron_ba_1_variant_compatible,Northern Ireland,N92000002,NA,0.0464631402301621,0.0530049986019156,0.0406596236436642
variant_national,2022-01-11,2022-01-11,omicron_ba_1_variant_compatible,Scotland,S92000003,NA,0.0413245622977281,0.045149967994832105,0.037590438994634
variant_national,2022-01-11,2022-01-11,omicron_ba_1_variant_compatible,Wales,W92000004,NA,0.036508421656993,0.041146784295674206,0.0322030896094167
variant_national,2022-01-11,2022-01-11,omicron_variant_compatible,England,E92000001,NA,0.051073849904139206,0.0525617042576419,0.049647584452165
variant_national,2022-01-11,2022-01-11,omicron_variant_compatible,Northern Ireland,N92000002,NA,0.0505806283762755,0.0583607937230194,0.0431456689379364
variant_national,2022-01-11,2022-01-11,omicron_variant_compatible,Scotland,S92000003,NA,0.0412300847555542,0.0454527754263079,0.0371760117379381
variant_national,2022-01-11,2022-01-11,omicron_variant_compatible,Wales,W92000004,NA,0.0345843115526408,0.0397244127096966,0.0298654893825999
variant_national,2022-01-11,2022-01-11,virus_too_low_for_variant_to_be_identifiable,England,E92000001,NA,0.00281915303359044,0.00312812346608376,0.002524594651849835
variant_national,2022-01-11,2022-01-11,virus_too_low_for_variant_to_be_identifiable,Northern Ireland,N92000002,NA,0.0035450473162766,0.0053370213547637695,0.002135162476210185
variant_national,2022-01-11,2022-01-11,virus_too_low_for_variant_to_be_identifiable,Scotland,S92000003,NA,0.0026345571867212,0.00371101176092577,0.00177158829989197
variant_national,2022-01-11,2022-01-11,virus_too_low_for_variant_to_be_identifiable,Wales,W92000004,NA,0.0022003921442437548,0.00327934245271496,0.001335638650644275
variant_national,2022-01-12,2022-01-12,delta_variant_compatible,England,E92000001,NA,0.0020014769359951003,0.0023408740092151,0.00169478290420786
variant_national,2022-01-12,2022-01-12,delta_variant_compatible,Northern Ireland,N92000002,NA,0.00408307807198461,0.00653440560177153,0.00225907122838337
variant_national,2022-01-12,2022-01-12,delta_variant_compatible,Scotland,S92000003,NA,0.0016921263235117202,0.0026431302425129898,9.506319814698611e-4
variant_national,2022-01-12,2022-01-12,delta_variant_compatible,Wales,W92000004,NA,0.00169228926812114,0.00284303650411195,8.46679865922063e-4
variant_national,2022-01-12,2022-01-12,not_compatible_with_omicron_ba_1_variant,England,E92000001,NA,0.0022090684071102403,0.0024716114545655,0.00196850103883158
variant_national,2022-01-12,2022-01-12,not_compatible_with_omicron_ba_1_variant,Northern Ireland,N92000002,NA,0.005483316712081629,0.0074916487182251305,0.00372119083339739
variant_national,2022-01-12,2022-01-12,not_compatible_with_omicron_ba_1_variant,Scotland,S92000003,NA,0.00175661493720182,0.0024595697854090503,0.00116420767705453
variant_national,2022-01-12,2022-01-12,not_compatible_with_omicron_ba_1_variant,Wales,W92000004,NA,0.0017204879488117999,0.00256556938018351,9.94317873417764e-4
variant_national,2022-01-12,2022-01-12,omicron_ba_1_variant_compatible,England,E92000001,NA,0.0504885350582627,0.0518929321992873,0.0491442114975081
variant_national,2022-01-12,2022-01-12,omicron_ba_1_variant_compatible,Northern Ireland,N92000002,NA,0.0456340362544179,0.0521219904069781,0.0397971694467455
variant_national,2022-01-12,2022-01-12,omicron_ba_1_variant_compatible,Scotland,S92000003,NA,0.039749621066490104,0.0435828786136823,0.0360559203894862
variant_national,2022-01-12,2022-01-12,omicron_ba_1_variant_compatible,Wales,W92000004,NA,0.0349718534342594,0.0396587897517523,0.0305119540810134
variant_national,2022-01-12,2022-01-12,omicron_variant_compatible,England,E92000001,NA,0.0488864493436294,0.0505522233084497,0.047289515431630805
variant_national,2022-01-12,2022-01-12,omicron_variant_compatible,Northern Ireland,N92000002,NA,0.049488642219764595,0.058155605926547095,0.041422529461147
variant_national,2022-01-12,2022-01-12,omicron_variant_compatible,Scotland,S92000003,NA,0.0397016533596869,0.0443054267304591,0.0353969617979392
