beta1,beta2,beta3,cutpoint,p
1.1588733111996,3.02707464205805,-1.06759414556936,2.00227881834164,0.534016613065109
1.02691706757844,2.99585093293117,-1.04978922984278,2.00545728644126,0.570018229700974
1.1410085240091,3.64635677688072,-1.05116022078212,1.61466376350804,0.534042891788184
1.39160493901134,1.15568708272951,-1.17114516402986,4.73306396665872,0.719751051834464
1.55803583458247,2.82272816194735,-1.06934146258811,2.29634634061731,0.65416092761784
0.715141815366558,1.97662155172402,-1.08906502412003,2.9494440586585,0.500512541335445
1.23295843434097,1.38805706916015,-1.16737081236596,4.48616284741368,0.656772272451937
1.03334121692943,1.66766538991046,-1.10815085258008,3.69060863072363,0.607415498411404
1.47687295651965,2.79780995939942,-1.06657148226844,2.26524542590639,0.644512537077422
1.57870225598099,1.71970770194789,-1.13098518423559,4.0903897333776,0.715712889864038
1.208397838821,2.50713956293521,-1.0775006726753,2.44957557114116,0.580354205746369
1.7952956553806,2.7933795083289,-1.08268934446089,2.56757841480688,0.683841578757833
1.20717417405775,2.87006198011565,-1.06345850547242,2.49616879391048,0.59553431222076
1.66697822172411,2.83876225257788,-1.07756695966725,2.4000244230286,0.657931649321486
1.84700205928012,2.07927409547514,-1.1260263869298,3.43383795647047,0.713514089420113
1.65193597050647,2.52116053004936,-1.10121056488884,4.31264470425223,0.724363161787215
1.55093332612977,1.63116539637226,-1.15227509775081,3.52439925090952,0.665442442098371
1.96800932376335,1.95642869429537,-1.13538255550709,4.7338327866689,0.797020912641142
1.57293492240597,1.93688404336014,-1.09859169740144,3.71350610567596,0.720177814296282
1.8544557379113,1.3849355302901,-1.19376400610609,4.53140630699321,0.767099822337227
1.09329838820622,1.86956935945972,-1.09299497222355,3.74460027285168,0.628856147234967
1.16689979190515,2.44411726780241,-1.07359093757051,2.49915749819207,0.588400316036397
1.83569827558091,2.28876803703738,-1.10671707228073,2.95320210456853,0.699993175766534
1.48998756714944,2.26715592697997,-1.10182907675403,3.11837505280324,0.644251770085536
1.61993394352032,1.86330169325645,-1.12736467241311,3.6361000607461,0.694579521825854
1.85253034117445,2.7265379479126,-1.08869197562169,3.58203254019608,0.736137830038162
2.10023726387468,1.60939986573093,-1.15986035046503,4.24323462980891,0.800748457274776
1.98169673638818,2.1586749861527,-1.13212462451698,3.64708300139029,0.736022624701329
1.98838946331381,1.75228461279793,-1.15400606262513,4.25003125618722,0.776654579359746
0.794553860280464,2.2325844482953,-1.06579086161178,2.6972382457798,0.540547881946383
2.36489507115918,1.91396546755497,-1.14131327585759,3.54148257519449,0.806819385427406
1.82435698985611,2.5250968616316,-1.09114675522242,2.997012338922,0.71157624948591
1.49153135578242,2.73166594545256,-1.06727647724435,2.2004689402179,0.647824135869635
1.38152100079618,2.51905417137086,-1.09325657997779,3.04192376775391,0.611042434726424
1.75414902797256,1.73462132926059,-1.13754856442609,4.03416094947733,0.740105242907942
0.886941041622118,2.38819152342805,-1.07207507342267,2.1865998745019,0.514599576033898
1.40092894238235,3.03913254195733,-1.06255779075813,2.32264865875453,0.625196538164125
1.26914756138109,1.99948278523425,-1.09510061266927,3.32085233123197,0.638659364539841
1.88398684389894,1.67568028707471,-1.14541934898847,4.16423265479661,0.7672731551243
1.23888638132595,1.81154757035941,-1.12189824763933,4.00276035353468,0.64038199898334
1.73738637163506,2.21125323319328,-1.10155444825203,2.89780309679267,0.693426211271709
1.13330515269221,2.03602391531959,-1.09146751314913,2.87990465053984,0.59049682772276
1.53516608305284,2.13129739127329,-1.10666232458975,3.94565987925782,0.698639065886326
1.48760805894763,3.26900972748811,-1.06860745446713,2.7556159464923,0.630807892432126
1.24819799502281,2.01120023184981,-1.09475430946641,2.82895692705012,0.611428963349283
1.30312579445141,1.30967463409829,-1.13890499699264,4.05331025537347,0.682885211146251
1.79261647097304,2.19703001045384,-1.10554102169178,3.1218472475559,0.709583659340269
1.93690420554776,2.30317678592803,-1.10877969130588,3.56209772055863,0.745655886581243
2.33081951814028,2.59453234146719,-1.11384959652101,2.72855314018076,0.744424191499407
1.84271077204991,2.81704367359195,-1.07602781538599,2.40570256666101,0.702395915693891
1.40858377956503,2.94342289170485,-1.06657424053901,2.14735211528788,0.612463097195999
1.70441380373123,1.61849328595594,-1.14653737718502,4.19127307209077,0.738515814245369
1.78091484166361,1.8213180246427,-1.13694257031328,3.48150723232726,0.711636733732769
1.75651317570999,2.83926015953405,-1.06909215492294,2.29258942621372,0.697001056065786
1.62275654609744,3.15485057969404,-1.06844328337329,1.87649091785662,0.626316294722163
1.7883943181438,2.09744715690125,-1.11193587293547,3.76701974234735,0.73679113568268
1.84616066534253,1.73487931585579,-1.15585275480216,4.18020249974606,0.747198764941101
1.83755512451597,1.62808927186494,-1.15559644634047,4.35787378863163,0.76282651451236
2.10536700926284,2.24698782672342,-1.11432119878766,3.12221571297846,0.751988928153656
2.09942341966075,2.18438563919942,-1.12291753562103,3.4241098964508,0.757550990538182
1.75007039438053,1.76105745261095,-1.1598294976426,4.37063910003314,0.733017605231391
1.52792220322486,2.1002380835194,-1.11407834264598,3.27046310422433,0.653476558637023
2.18136280419753,1.67146970319463,-1.19151023871452,4.31938695182737,0.789728393197657
2.03366265507706,1.33834937343872,-1.22254393902019,5.2208589258446,0.818134677007195
1.83663177662375,2.59187133788092,-1.08724789356011,2.68769133609022,0.70296695718063
1.74769729155401,1.45634393125121,-1.16340206027678,4.45254782004763,0.75795147029858
1.4379196501869,2.81721750016488,-1.06999443308302,2.31296138809586,0.625669845349258
3.10321771713557,2.02829294401902,-1.2183859208438,4.4340584585586,0.877248930356961
1.35449106391037,1.86539813045157,-1.10447698687836,3.050776217592,0.642176237290672
1.84469100719885,1.56413448077897,-1.16385065840747,4.17868655431758,0.75429134755026
1.9426643398982,1.73350087199774,-1.16151360563541,4.95885046543015,0.797569954768387
1.56903340366287,2.8656559836845,-1.08873074683544,2.24149314526916,0.588817545453341
0.96101858267117,2.34969470043939,-1.06488579829457,2.34060098593022,0.56233356405916
1.23049122646946,2.6975139149942,-1.06957587302093,1.90935604190069,0.568337051019656
2.11084280706283,2.37782120413222,-1.11509230677538,3.55765348433502,0.762924338847702
1.75236014548014,2.57933603972446,-1.08472606406291,2.59119195840888,0.687589184114236
1.51863837549654,3.43757057136875,-1.0589199097697,1.935983160651,0.620804797735847
1.38779252498451,1.17340559165873,-1.21176370014546,4.89043056856563,0.703411575941052
1.83518440179729,3.67578409261037,-1.05774443507449,2.71290035451972,0.716104817307852
2.45387610323818,2.27922130719252,-1.11955585500046,3.48130811677565,0.816835457817811
1.92656591872158,1.6631950838184,-1.16929203660432,4.20050807208628,0.75737198565266
2.18131440627497,2.04448460585416,-1.14409201273543,3.45504164366031,0.757126808435306
1.61816127567385,2.59948540377364,-1.1022847167199,3.11393497580172,0.642195186801919
1.37229366200454,1.98874977939173,-1.12773626566754,4.20714071226114,0.659890960574933
1.53334951997879,1.81917997347896,-1.12835157585785,3.21577150430971,0.656954695767721
1.42051738912527,2.83458303747795,-1.06228213740711,2.30084048746339,0.643573797244515
1.82667443367378,1.89134620288678,-1.14322808899619,3.96703115692537,0.732052598352074
1.48629684976728,1.16658301910201,-1.18523682612479,5.48586067055919,0.761169181645688
1.71843345114322,3.34460633970301,-1.07030191000562,2.77666059333598,0.673792893072876
2.17610203803023,1.7739739137042,-1.16183644471229,4.25859284159089,0.800442375073506
1.78334271334527,2.67654394993601,-1.08492772721081,3.16310161763368,0.71323882996263
1.4213174466971,2.11982993922872,-1.09617894120951,4.09030953281099,0.695949020420218
1.53165539964805,2.40220576789413,-1.10282252701126,3.01138999707606,0.633315118238864
1.57153955556403,2.27662838989388,-1.10428705994556,3.55066395152823,0.679742404616474
2.19254943678289,2.74012906973412,-1.10767062000854,2.90497574910338,0.727978165045472
1.39475423352389,1.54578305232338,-1.15160216311778,3.49076472989317,0.639313506438242
1.98167992141989,2.30657467484835,-1.09383697379607,2.98009904952749,0.752428132011456
1.7677721412567,2.629776074752,-1.09379957304989,3.26184552891467,0.699658999688321
2.05469462444976,2.69556571301643,-1.09488513973546,2.55334552672331,0.714507489025873
1.32064159615781,3.01944821722538,-1.07936265435705,2.46925928135235,0.558464774104916
1.94533577546398,3.02306952559013,-1.08668738671738,2.67591796701353,0.692569213402207
1.67722286983222,1.60029915561938,-1.14669876395939,3.83422439003278,0.71789001192265
1.46874839271823,1.26174850879073,-1.19451640114788,4.5422096169591,0.70381493865949
2.05387329606515,3.24079433770066,-1.08265052729034,2.38171242914111,0.693567156587779
1.49188507904427,1.96170007457851,-1.11410873975026,3.89464155325857,0.689280885512625
1.98680480791035,1.78614253258139,-1.15253277943858,4.92553149371135,0.805593139694748
1.56866926505589,2.30076622466231,-1.09711353113221,2.50532035892313,0.637469569903733
1.75230514005997,1.59052148944506,-1.1657698774095,5.3017427924603,0.786598352546594
1.44938799150759,1.3918486774314,-1.19345885913462,3.95052929232732,0.652097283251016
1.68164902966898,0.778959928186021,-1.45019372974086,7.21261329521226,0.819953398434686
1.14833111433619,1.9253480271987,-1.0931706976706,2.92726886681039,0.602942347004749
1.06847865586902,1.51546063578244,-1.12410464632802,3.74056288374345,0.611936069084332
1.23256720262186,1.83735037993241,-1.1099242264412,2.66891600738261,0.588512885826846
2.00301708235633,1.95306564158293,-1.13586216860661,3.6320125164571,0.752004039363586
1.88777144570959,3.11679493451424,-1.07061822168452,2.99416408836005,0.73225168767544
1.78607580389094,2.69481474585657,-1.09601493607888,2.72114217716371,0.663505107522839
1.62054350853572,1.54745531727641,-1.15722170422084,4.75807111127454,0.745564947536358
1.10573333935856,1.76624129388969,-1.09702792079462,3.43051729693287,0.621051627547375
1.30416792499262,3.82108096216032,-1.05303110767503,2.59856021033069,0.601633755325756
2.20171285246665,3.09090958720381,-1.08575722456558,2.7492230367522,0.745540664358214
1.16169362985343,2.01207355395253,-1.09858231949803,3.06273857175565,0.59404641359294
1.96320724378016,2.14658103291697,-1.10470503819515,3.49038791040162,0.763938401772246
1.61929808512639,2.47119948887879,-1.08859974831828,2.40036887951316,0.64844696731692
1.97941315996932,2.39549400379134,-1.09629072403517,3.45313840439925,0.761565292641645
1.06734654376048,3.17078117572809,-1.06536070421077,2.81091909662367,0.549631670543833
2.55740642419081,2.72868207217661,-1.11026368876006,3.98029779996108,0.838736224309166
1.14866518460124,1.46132087822871,-1.11622093080646,4.02077145412458,0.655360090292568
1.65797877300363,2.24948267552127,-1.10098748189872,3.02445233438546,0.68023570914451
1.55177114115263,1.46012624914241,-1.16310404374831,4.41488137931417,0.718314984620904
2.0814464841555,2.24099256029659,-1.12067638899041,2.92514396870456,0.727001698809026
1.51941275760907,1.79597309139905,-1.14480917081782,4.23931638142391,0.690280813490393
1.91203312497338,1.99439083959591,-1.14242199230033,3.57899152044621,0.719162750750166
1.88132744632042,3.29407760770946,-1.08826734726604,2.91786470354192,0.666946758932489
1.96443293135307,1.72834138269746,-1.17447285635961,4.23565523205896,0.755995448504176
1.43194515351021,2.34788552960754,-1.09203750824059,3.06621262988466,0.641499681607229
1.45541441475192,2.65680394461297,-1.07308198924766,2.58401816740452,0.645195727927724
0.984438775512985,3.15326136834386,-1.05604272224349,2.05353045130768,0.527550013352283
1.96087224015448,1.77144393256011,-1.15133470799519,4.21797113191128,0.7711936148524
2.30854136074621,1.72150099435205,-1.16541327747259,4.26658519166359,0.822032145700691
0.950370638365078,2.99539544341405,-1.05526330910257,3.57670741934646,0.59476381608166
1.99885153042434,2.07608882859991,-1.14676352126343,3.50440758955004,0.717838522554235
1.94190610436721,2.42013972966354,-1.11143505416825,3.09448516871155,0.708608208240986
1.13527778374083,1.99349775021057,-1.12380926560682,3.44275693854714,0.563972997615328
2.00379346855581,2.33288963612935,-1.11312816240471,3.16933865182199,0.729645057542468
1.27453145761051,2.10296843108859,-1.10043734185595,2.86320954363456,0.598873322133777
1.72434029163283,3.21223577311722,-1.07070369388908,2.36891473591532,0.662072211502272
1.40103532337702,2.07936184343414,-1.12102053520245,2.76179569870473,0.582856409091108
0.93470311214171,2.79263626764798,-1.05626270836381,2.39021644911817,0.552408796176987
1.86667042732649,2.68277380703596,-1.06449558549848,2.37066014673447,0.743772469799047
1.10628874621368,1.98571177687842,-1.10182467907479,3.48021957519766,0.59739163871738
1.46408459680823,1.19935858832145,-1.19392121296927,4.86662245912555,0.724700996931631
1.21272683904728,1.4371168603508,-1.17136085238142,4.05143066018956,0.619304145930623
2.15706670908076,1.19819844443142,-1.26307511031123,5.48784756068306,0.842959050082643
1.46697996017888,2.21979008475746,-1.10797473396787,3.13420074023819,0.631910204595716
1.29429137992604,2.64036165067023,-1.07967129618864,2.93964275708707,0.608294873993173
1.64365915053838,2.39927280836671,-1.08649586432966,2.528612138652,0.671664863759276
0.901250669754307,2.1271748924875,-1.07940081986855,3.15599150611128,0.562668664475613
0.874086575515418,2.40701630167044,-1.06819263599664,2.62293177180701,0.538829445934187
1.28760489476536,1.27100781438106,-1.17968137286873,4.67432394489765,0.680587995079569
1.7339572711467,2.48926531278023,-1.08969489907268,3.05995953456969,0.701457308247937
1.74161843531933,1.33712305306233,-1.1963189573404,4.34347434801813,0.739673745494096
1.89331649675176,2.58698415478158,-1.10518137950131,3.14020837938235,0.699108729317311
1.743275209563,2.97755170584443,-1.0853276748372,2.69379726846755,0.656832139214949
1.09330437661554,3.50479141979369,-1.04528714272704,2.49775326094235,0.593559235380395
1.75307006248899,2.14996459827518,-1.11416872341944,3.542473391171,0.711850818781895
1.49851193789518,1.96716944727624,-1.11891819705841,3.44322065714837,0.660711513030105
1.74557524648556,2.46812266596238,-1.08343100049068,2.65500369390843,0.700748049297419
1.5656371309565,1.15303396511732,-1.23036274311496,5.02447985496844,0.739025020628552
1.19234040848544,1.46580523853115,-1.14868858530631,3.45450584865698,0.603388785973967
1.86163239189015,2.03134519753942,-1.13036675517087,2.98996799662738,0.689909489429324
2.55622884247226,2.4840398961456,-1.12448133595526,2.81643346678025,0.779473462227481
1.85597770455553,2.77878997868016,-1.0768228748172,2.6551665762167,0.716763961810614
1.61727750637027,1.87446267871289,-1.11870873072379,3.66970919995142,0.706041945797557
1.14885481252721,1.19290528951507,-1.17519868245842,4.50624295181396,0.651961175100148
1.14512768573228,2.31579326918553,-1.0890098080599,2.67719550828956,0.56317931129192
1.60158657379516,2.3500571377784,-1.10519028767482,2.62838384154479,0.627360326685161
1.09324485779604,1.7832431112201,-1.10306295048049,3.23610823218221,0.599046347596389
2.05189569901853,2.63976563090642,-1.10905334448978,2.49175756777652,0.6800679713703
0.90817494629272,3.16456866516921,-1.04772835161748,1.95886240079959,0.536625110144651
1.54490433666277,2.03080492131309,-1.11362433127626,3.22771246932011,0.66249961435727
1.75901746296065,2.26436118419236,-1.10093405249161,2.75349560829328,0.687503574502591
1.21366587009401,1.6886923956129,-1.11520937456879,3.11598861097158,0.612544133701293
2.3760547255309,2.75799222036554,-1.1034355392781,3.3047007859494,0.789494388074018
0.967094597126356,2.02487394172141,-1.08762848812193,2.36777000997525,0.536228216461907
0.913201662480886,2.02229659483087,-1.08708489883099,3.30619395626849,0.565294970892533
1.53776879641423,1.84110446481087,-1.12349831035781,4.2841289697105,0.715093503323555
1.72224337900691,2.8073354166163,-1.08736014590251,2.9102440251354,0.672438287442973
1.88759731220801,2.91911209678078,-1.07922388839635,2.27035461498321,0.688647407706581
1.5025439385469,1.48937715156609,-1.13722569427435,4.32792936690929,0.722405253054292
1.1535016003453,1.88799600877533,-1.09236597749868,3.59996461321796,0.636586961816351
1.37322280885471,1.83497917140065,-1.11049034130814,3.51365388059867,0.660690972198481
2.05107011624396,2.41318389530201,-1.0982065879398,2.97859771058314,0.749891883428878
0.866517682593143,3.37080336476281,-1.04525784757505,2.17219697798573,0.532456975252288
1.79796482410767,2.65891399314676,-1.08515569407119,2.95348831455786,0.70718409179562
1.53352884369811,3.53525180496022,-1.0580924450006,2.06193596740778,0.627005494814219
1.80365356954233,1.93396073929977,-1.13429174817628,3.30901502458506,0.699527636858391
1.91843961342036,2.40942006985537,-1.0928318440472,2.58040881973834,0.717056141582774
1.62184074046075,1.85781599003389,-1.12777421353294,3.67138456750284,0.696712312765524
1.54426856730852,2.59126364711837,-1.07930025310321,2.78778848280446,0.663450771959704
2.33357017222117,3.15747594297479,-1.08098170973824,2.86093012167881,0.781634864123565
1.87070072995008,2.33650501268391,-1.10411443698223,3.6022119400054,0.739648328529623
1.30671241025725,2.64450022281927,-1.08560719914425,2.80082313168648,0.588088294335025
1.06564676482927,3.59748780902138,-1.05133056931149,2.07787016101971,0.53910021985728
1.43019387183195,1.77682364128548,-1.116668485248,3.23830249066816,0.657099813255829
1.84264569515591,1.58139372986186,-1.15236043417372,3.48525730431488,0.730231444086484
1.70319550504085,2.00511268288044,-1.10703924826201,4.06895487964555,0.745379206209245
1.49176871785126,1.31030303179882,-1.1879976821104,5.12543639021804,0.736915913571472
1.65111300062057,2.39835361208587,-1.09447467604944,2.6424462063735,0.660105057652841
1.98220117378356,2.39838069862982,-1.10169283709302,4.1745910541478,0.78466960827817
1.78333537250858,1.93626447879726,-1.12647198957084,3.56444268963805,0.719508523003036
2.19235740345608,1.61490493911891,-1.15549630017951,4.38621917619702,0.822883415072733
2.00328473144524,2.29242789873143,-1.11392491168046,3.21750925338058,0.73408182950354
2.26545903371864,2.09624288216105,-1.14537305530633,2.88546776092152,0.733334693361778
1.51470320179804,1.62722438234077,-1.12779672022466,3.50292368250005,0.687288349667647
2.18982855761242,2.54313984186866,-1.11235965196371,3.26161752427372,0.754285299526156
1.2770019016788,1.20527887683846,-1.20308057336964,4.30174698514685,0.649434393262032
1.60580535547666,2.37208672399732,-1.10810573574099,2.34795520182464,0.60177171848941
1.58513906377368,2.56141356818471,-1.07366087967654,2.83961085555423,0.69001161007235
2.19154421368498,2.40224891216824,-1.12272093950467,2.78987172205711,0.721190006539123
1.84278370374373,3.00901922951411,-1.08661608369415,2.60956052272218,0.66785641165357
1.44708949922624,1.42326983033285,-1.15814375723575,4.11979224175884,0.689719607784243
1.43109920281929,2.64833341808293,-1.08911346659786,3.3448903888079,0.638413615049578
1.53515066168887,1.99419046853901,-1.12749126472287,3.24961280822114,0.641445885311704
1.78308701121284,1.54909573331557,-1.15887915016956,4.99816132788441,0.784214285192463
2.1583599313222,1.8972311707347,-1.14834278876431,3.61201615000452,0.769385356430853
1.43952286227558,1.80027792294332,-1.11592459382387,3.20675633162915,0.656533972464539
2.28727138408367,2.19235064251413,-1.13578771873692,3.5902143875694,0.781118720467165
1.63909306660059,2.00620014972981,-1.11382521225873,3.70880540527834,0.708379881453469
2.00242499130165,1.70037078613853,-1.15967825256912,4.76315518842562,0.801404266780936
1.96096074965149,1.44079945298838,-1.19491543222991,4.65073163887469,0.786037915485645
1.38263879705641,3.10373929132333,-1.06235166484994,2.36289075294506,0.618986830558623
1.80647362374681,2.17024946383484,-1.10217166993453,2.78930885962497,0.705328680071367
1.75129873781256,3.46951216046671,-1.06733664682859,2.23118094979709,0.65411614432848
1.80188238196469,1.92846703318585,-1.12266284898985,3.66441781343328,0.733576787824376
2.1124616378233,2.29711158448033,-1.1132949220433,3.19151287339834,0.754229543247003
1.70762705164161,2.37751506428476,-1.10492801873458,2.87468100651477,0.66340208880653
1.35281630914726,1.56910198157117,-1.14014737102927,4.27923629113662,0.680159600513805
1.33265275269596,1.40517026795307,-1.13334056811384,3.94065409540584,0.681230995079402
1.46854395085669,1.87444150749946,-1.11345499797561,3.24896778853609,0.661689342322743
1.60276844458391,2.89652473952636,-1.07566862976234,2.38719079410276,0.643766829781126
1.80160753444391,2.9518501751587,-1.07516131078167,2.84007193653882,0.7065455813133
1.35764978793018,2.65221698600272,-1.07001302421588,2.03209283731405,0.607105257748991
0.91217555540526,2.63064986943456,-1.06756804714426,2.38047656905888,0.522750551136833
1.36418675385287,1.94896084132374,-1.10605678910581,3.07251237156586,0.634685965926232
1.3359325084888,1.57340092870944,-1.11770213398669,4.4251179700199,0.702469091743862
2.18024145098686,2.43709789755893,-1.10564545842418,3.96796160360043,0.802118439530083
1.84693491728273,3.23500594540626,-1.0814404671461,2.64108246997157,0.667862390646383
2.04589414909125,2.09329969137002,-1.12680674105743,3.51625677086125,0.754202639888743
1.37123181322915,2.71581869125971,-1.06523435501327,2.75908557302327,0.650193885887361
1.6164168283623,1.53737940549717,-1.15199608376643,4.48442610569762,0.736642149075918
2.00029415338568,2.07263795783342,-1.10823069125956,3.68224728594638,0.778344660236899
1.9677071441149,1.89981608770231,-1.15668430661339,3.21931453307574,0.698950523997646
1.49902058214279,2.74942750035225,-1.08631557372529,2.1460764871169,0.585912986377211
1.53562267711504,2.251128013406,-1.09076806240926,2.91217119020247,0.668266355381143
0.894754402088464,2.1156183072272,-1.07119128019178,3.08248027503798,0.575596624033481
1.34081421056768,2.19983398610928,-1.10033291406025,3.12525188979608,0.619068476137948
1.41560675449536,2.80260188970781,-1.08070864768925,2.62669090131999,0.605011200974172
1.56854137958183,2.28108560246696,-1.10172992616923,3.25512390984709,0.668082537637042
1.72897552009843,2.09454355821237,-1.11399356898073,3.57056891964138,0.713030680040542
2.03897938618597,2.84670094887846,-1.11211710227674,3.87887513392105,0.739395518077945
1.68708890009059,1.85270457114559,-1.13239542035587,3.24779573119032,0.682809250858859
2.2553513065585,1.75781641627602,-1.17511125763299,5.07902977827624,0.84078103203384
1.30783086928319,1.67550674015914,-1.1167895082008,3.87608102463163,0.66741961824265
2.0232978044194,1.62219759443468,-1.19200928008168,4.00430584272289,0.748420887073671
1.70828128209467,2.33307726762053,-1.11585676090228,2.96046296874078,0.649395520389237
2.70313832800494,2.36903712462217,-1.14792505628001,4.05589257456591,0.841763116719609
1.50648454784506,2.09423359527212,-1.10954878440999,3.0426883403796,0.645334835280388
1.9361776648292,2.26977873391505,-1.10517642424262,2.58038937444856,0.707049359444745
1.93204142826274,1.30031822247112,-1.20400245515384,3.97232095748276,0.755634868012017
1.71264562518771,1.78919492053466,-1.11696062191214,3.49905102135594,0.727111849359168
1.72080253146561,1.86599127505293,-1.11612123681251,3.88842371434387,0.740118086752398
1.52817167754966,2.91648004408398,-1.06952304053456,1.96258874643062,0.624049750569165
1.54245375636482,2.59595877257526,-1.08146221275622,2.52320671513232,0.64467990962611
1.7360396764055,2.19379356693454,-1.09630239760003,3.28243520220583,0.721243619037212
1.33520405736138,2.64695479803889,-1.06796547490836,2.87457062779519,0.644060744677489
1.03651910292978,2.36050847569982,-1.074487576153,2.98447040203287,0.581874785811276
1.37920638170191,2.5438807705122,-1.09357217466288,2.87563861940239,0.598076768294316
1.52172528782574,1.47671257282321,-1.17200629947843,4.02479025899259,0.682657256692639
1.83629046736203,2.59866142922112,-1.11303471340481,3.7615611242423,0.707864474617026
1.85691015046538,2.52745836843484,-1.10283273604754,3.98306348578094,0.745127491564486
1.6155478568252,2.57907892600786,-1.08335884913581,2.89222221606881,0.675336233620011
1.15422959329224,1.98844379237292,-1.08101102183125,3.41999444816834,0.640501465269857
1.42998544647442,3.46046749273204,-1.04700815654704,2.4133256549615,0.664601943253887
2.29501208448661,2.03295850097436,-1.1473547138415,4.55883671962845,0.826886861739878
1.60230470318349,1.60652613304346,-1.14486082531384,4.87139129053708,0.751556163905504
1.40300367374941,1.731869311487,-1.12938155988199,4.18902597939767,0.684200446035827
1.31613688245659,1.39198701468958,-1.15185062177932,4.26504342318959,0.676566653301156
1.9914327088628,3.31241446076425,-1.07329777030953,3.12882150386803,0.741070365706074
1.70941862960361,2.10775218867714,-1.11000226628699,2.7447928523489,0.673227007823004
1.30358107813896,1.24732454154099,-1.17208595477856,5.95711310682394,0.746442600863851
1.56679849324753,2.42986362179308,-1.0877089551366,2.78362848861958,0.661100445961037
1.26740580838863,1.74304623485834,-1.12547189290847,3.46983520284849,0.621365256445054
1.46875251919536,2.71337300936268,-1.07263052159339,2.51596067166884,0.642232329492921
1.54935104205223,1.99572980867292,-1.10233521475185,2.95073231001345,0.673125432353514
1.71182547990641,1.6988972895771,-1.15060955384208,4.38688830883993,0.739468549387186
1.41680221909877,1.61349468423203,-1.16210885592686,4.28931254878915,0.669912644979185
1.7555767918348,2.60252720226584,-1.10210354587321,2.98843388062354,0.665876678776751
1.42940506226129,1.99050134777146,-1.10131153287317,3.95172352904998,0.693107452921284
1.85085154418262,2.70811300515913,-1.08313577490293,3.48445658929844,0.742567901814087
2.6554326041071,1.75618482440151,-1.20333994233775,3.56874897908711,0.806920669102599
1.38810077220457,2.28893456693423,-1.10072735988975,3.23621068945599,0.627224407205849
1.0516327855933,1.72135069897536,-1.11836178648243,3.27147221053767,0.572479464198009
1.52739137974228,1.96650649998052,-1.09611717689516,3.13529736941513,0.689311914591625
1.619408259742,3.37188316274882,-1.06145855814013,1.86662988992236,0.635437200611169
1.91577295902723,2.86515518546914,-1.08948898156432,2.51444989634206,0.682585374024057
0.725654095943312,2.54853656156273,-1.06450667132649,2.69960701742207,0.504669805733941
0.959743080886175,3.32344652578248,-1.05938026171844,1.99420902158366,0.492966620313733
1.46108635378096,2.41325114892355,-1.08327453090405,2.80569232001156,0.649806415217938
1.69818810328038,2.07276605422402,-1.1174429063784,3.41478177171247,0.695388278834129
1.24924956227296,1.82930299702286,-1.11162955401982,3.80653698271973,0.64499959381384
1.5330003944936,2.86330509344436,-1.07023632234981,2.85117336075386,0.667885749102861
1.47890543222925,2.9736806473722,-1.08592565904739,2.29745993883485,0.568892424375764
1.39426351555004,3.30999214462289,-1.06461239550181,1.96482386163605,0.578692410247146
1.64431430841852,2.79771250568391,-1.09093535148281,2.50044140549376,0.622359976262403
1.18456154419758,2.6129349508423,-1.06973322727508,2.92765481348106,0.608865547269363
1.21810377506283,1.66554554519543,-1.12483115037409,3.46338454019525,0.618408623359224
2.13142914653924,1.31151497485032,-1.22698995841634,6.19225077326859,0.868865134117281
2.03199294519768,1.80767955953397,-1.15742873572756,3.90885532387084,0.759933106786574
1.29074226082788,2.15596147307614,-1.08652991749133,2.55721691902295,0.61346910759569
1.5411699404282,2.33386331837672,-1.10504245158218,2.7482526806283,0.62218527711339
1.35268827513512,2.57129106608196,-1.07719777094954,3.12957096247728,0.642082914090885
1.74933232738854,1.339124341263,-1.2234845120598,4.62907277777265,0.738806883322888
1.92772376086405,2.3306593863593,-1.10671806075587,3.27896461964097,0.731493851803149
1.65232661914373,1.71042732528484,-1.14169526733121,3.44011050996008,0.687735500797717
1.2442141164056,2.05584462533744,-1.10073977779287,3.15826699450666,0.61029935892056
1.31915691659972,2.87625398556533,-1.07396398930349,2.1623700063753,0.571996938337725
1.71698441041349,1.84435644297595,-1.12051744668429,3.1838102370468,0.704481931886197
2.06807442461693,2.40358663790214,-1.11711273617097,3.00579453588197,0.719855125902724
1.59491951168611,1.33823958892185,-1.180151829323,4.83414506684089,0.745121729134946
2.02702561175734,2.37844814503433,-1.10169304943469,3.96360358121637,0.784588194351793
2.02877868504189,1.90730912164179,-1.13842620535258,3.71097593735581,0.761406371697274
1.55459536117813,1.81980544141875,-1.11409591470303,3.29992453445337,0.687044904170099
1.48158621210644,2.08009186101362,-1.11516820670127,3.19695153978866,0.638884587383128
1.50803937668236,2.64887778807101,-1.08066811574382,3.04715327991956,0.660022653079962
1.94984020888088,2.49320017561678,-1.10239378687092,2.84109064802081,0.708501991398287
1.55410031961907,1.71710992357042,-1.14365790210748,4.27426935738813,0.707179943539239
1.3866582246989,1.60649704973167,-1.13015385449574,4.02071657437212,0.682159656880219
1.17346370577094,2.28129522520042,-1.10262770691949,2.78463164941818,0.546501327385652
1.39639603761307,3.36315357283064,-1.05962525533205,2.73998676367927,0.632310167733054
1.8808009121201,2.09567693491213,-1.14149309312671,3.72037507323737,0.71265503684305
1.68176814637284,2.99941662800625,-1.08357602249404,2.21169615885288,0.618087718932203
